id,name,family_id,family_name,iso_code,language_id,macroarea,lineage,level
lele1276,Lele (Chad),afro1255,Afro-Asiatic,lln,lele1276,Africa,afro1255/chad1250/east2632/east2640/east2645/east2721,language
leli1237,Leliali,aust1307,Austronesian,,kaye1241,Papunesia,aust1307/mala1545/cent2237/cent2245/cent2254/east2466/nunu1252/kaye1241,dialect
lelu1237,Lelu-Tafunsak,aust1307,Austronesian,,kosr1238,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/micr1244/kosr1238,dialect
lema1242,Lema,atla1278,Atlantic-Congo,,vunj1238,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/kili1269/chag1248/chag1250/cent2286/vunj1238,dialect
lema1243,Lemanak,aust1307,Austronesian,,iban1264,Papunesia,aust1307/mala1545/mala1536/nort3170/mala1538/nucl1733/iban1263/iban1264,dialect
lema1244,Lematang,book1242,Bookkeeping,lmt,lema1244,,book1242,language
lemb1261,Lembetu,atla1278,Atlantic-Congo,,vend1245,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/sout3180/soth1250/vend1245,dialect
lemb1262,Lembue,atla1278,Atlantic-Congo,,bemb1257,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/sabi1248/malu1252/cent2321/bemb1256/bemb1257,dialect
lemb1263,Lembak Bliti,aust1307,Austronesian,,coll1240,Papunesia,aust1307/mala1545/mala1536/nort3170/mala1538/nucl1733/midd1346/coll1240,dialect
lemb1264,Lembak Sindang,aust1307,Austronesian,,coll1240,Papunesia,aust1307/mala1545/mala1536/nort3170/mala1538/nucl1733/midd1346/coll1240,dialect
lemb1265,Lembur,timo1261,Timor-Alor-Pantar,,kama1365,Papunesia,timo1261/alor1249/alor1250/kama1365,dialect
lemb1266,Lembena,nucl1709,Nuclear Trans New Guinea,leq,lemb1266,Papunesia,nucl1709/enga1254/enga1251,language
leme1238,Lemerig,aust1307,Austronesian,lrz,leme1238,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/torr1262/leme1240,language
leme1239,Lemena,aust1307,Austronesian,,reja1241,Papunesia,aust1307/mala1545/nort3253/kaya1335/kaya1336/kaya1333/reja1244/reja1241,dialect
leme1240,Lemerig-Veraa,aust1307,Austronesian,,,,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/torr1262,family
leme1241,Lemel,atla1278,Atlantic-Congo,,nige1255,,atla1278/volt1241/benu1247/bant1294/nort3168/mamb1309/niza1234/konj1251/mamb1310/mamb1311/mamb1312/nige1255,dialect
lemi1242,Lemiting,aust1307,Austronesian,,kipu1237,Papunesia,aust1307/mala1545/nort3253/nort3171/bera1263/cent2094/cent2272/kipu1237,dialect
lemi1243,Lemio,nucl1709,Nuclear Trans New Guinea,lei,lemi1243,Papunesia,nucl1709/mada1298/raic1241/kabe1245,language
lemk1239,Lemko,indo1319,Indo-European,,rusy1239,Eurasia,indo1319/balt1263/slav1255/east1426/ukra1257/rusy1239,dialect
lemn1237,Lemnian,uncl1493,Unclassifiable,xle,lemn1237,Eurasia,uncl1493,language
lemo1242,Lemoro,atla1278,Atlantic-Congo,ldj,lemo1242,Africa,atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215/chok1248/lemo1244,language
lemo1243,Lemolang,aust1307,Austronesian,ley,lemo1243,Papunesia,aust1307/mala1545/sout2923,language
lemo1244,Lemoro-Sanga,atla1278,Atlantic-Congo,,,,atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215/chok1248,family
lemy1239,Lemyo,sino1245,Sino-Tibetan,,asho1236,Eurasia,sino1245/kuki1245/kuki1246/peri1260/sout3160/asho1237/asho1236,dialect
lena1238,Lenakel,aust1307,Austronesian,tnl,lena1238,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/sout2868/tann1242/nort3218,language
lenc1239,Lencan,,,,,,,family
lenc1242,Lenca-Honduras,lenc1239,Lencan,,lenc1242,North America,lenc1239,language
lenc1243,Lenca-Salvador,lenc1239,Lencan,,lenc1243,North America,lenc1239,language
lenc1244,Lenca,book1242,Bookkeeping,len,lenc1244,North America,book1242,language
lend1245,Lendu,cent2225,Central Sudanic,led,lend1245,Africa,cent2225/lend1246/bale1255,language
lend1246,Lenduic,cent2225,Central Sudanic,,,,cent2225,family
leng1257,Lengue,atla1278,Atlantic-Congo,,chop1243,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/sout3180/chop1242/chop1243,dialect
leng1258,Lengola,atla1278,Atlantic-Congo,lej,leng1258,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/lebo1246,language
leng1259,Lengo,aust1307,Austronesian,lgr,leng1259,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/guad1241/nucl1470/nort2832,language
leng1260,Lengilu,aust1307,Austronesian,lgi,leng1260,Papunesia,aust1307/mala1545/nort3253/nort3171/kela1257/kela1260,language
leng1261,Lengua-Mascoy,,,,,,,family
leng1262,Lengua,leng1261,Lengua-Mascoy,leg,leng1262,South America,leng1261/leng1263,language
leng1263,Lengua-Sanapana-Angaite,leng1261,Lengua-Mascoy,,,,leng1261,family
leni1237,Linngithigh-Alngith,pama1250,Pama-Nyungan,,,,pama1250/pama1251/nort2758,family
leni1238,Linngithigh,pama1250,Pama-Nyungan,lnj,leni1238,Australia,pama1250/pama1251/nort2758/leni1237,language
lenj1247,Greater Eastern Botatwe,atla1278,Atlantic-Congo,,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/bota1239,family
lenj1248,Lenje,atla1278,Atlantic-Congo,leh,lenj1248,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/bota1239/lenj1247/cent2279/kafu1239,language
lenk1245,Lenkoran,indo1319,Indo-European,,taly1247,Eurasia,indo1319/indo1320/iran1269/cent2317/cent2318/nort3177/tati1243/tati1244/cent2265/taly1247/nort2639,dialect
lenk1246,Lenkaran,turk1311,Turkic,,nort2697,Eurasia,turk1311/comm1245/oghu1243/nucl1769/west2406/azer1255/mode1262/nort2697,dialect
lenk1247,Lenkau,aust1307,Austronesian,ler,lenk1247,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/sout2879,language
lenm1234,Len (Mambila),atla1278,Atlantic-Congo,,nige1255,,atla1278/volt1241/benu1247/bant1294/nort3168/mamb1309/niza1234/konj1251/mamb1310/mamb1311/mamb1312/nige1255,dialect
lenn1234,Len,more1255,Morehead-Wasur,,lenn1234,Papunesia,more1255/more1256/namb1292/namo1249,language
lent1241,Lentex,kart1248,Kartvelian,,svan1243,Eurasia,kart1248/svan1243,dialect
leny1238,Lenyima,atla1278,Atlantic-Congo,ldg,leny1238,Africa,atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/east2400/mbem1251/legb1241/leny1239,language
leny1239,Lenyima-Leyigha,atla1278,Atlantic-Congo,,,,atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/east2400/mbem1251/legb1241,family
leon1250,Leonese,indo1319,Indo-European,,astu1245,Eurasia,indo1319/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/west2813/shif1234/sout3183/west2838/astu1244/astu1245,dialect
leon1251,Leonais,indo1319,Indo-European,,bret1244,Eurasia,indo1319/celt1248/nucl1715/tgbc1234/insu1254/bryt1239/sout3176/bret1244,dialect
leon1252,Leon,aust1307,Austronesian,,vera1241,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/torr1262/leme1240/vera1241,dialect
lepc1244,Lepcha,sino1245,Sino-Tibetan,lep,lepc1244,Eurasia,sino1245/hima1249,language
lepk1238,Lepki,lepk1239,Lepki-Murkim,lpe,lepk1238,Papunesia,lepk1239,language
lepk1239,Lepki-Murkim,,,,,,,family
lepo1240,Lepontic,indo1319,Indo-European,xlp,lepo1240,Eurasia,indo1319/celt1248/nucl1715/cisa1238,language
lepo1241,Lepo' Kulit,aust1307,Austronesian,,main1275,Papunesia,aust1307/mala1545/nort3253/nort3171/keny1280/high1288/main1275,dialect
lepu1239,Lepu Potong (Lundayeh),aust1307,Austronesian,,lund1271,Papunesia,aust1307/mala1545/nort3253/nort3171/kela1257/lund1271,dialect
lepu1240,Lepu Potong,aust1307,Austronesian,,kela1258,Papunesia,aust1307/mala1545/nort3253/nort3171/kela1257/kela1260/kela1258,dialect
leqi1234,Leqic,sino1245,Sino-Tibetan,,,,sino1245/burm1265/lolo1265/burm1266/nort2720/high1273,family
lere1241,Lere,atla1278,Atlantic-Congo,gnh,lere1241,Africa,atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210,language
lere1242,Lere (Burkina Faso),mand1469,Mande,,biss1248,Africa,mand1469/east2697/bisa1265/biss1248,dialect
leri1235,Lerik,indo1319,Indo-European,,taly1247,Eurasia,indo1319/indo1320/iran1269/cent2317/cent2318/nort3177/tati1243/tati1244/cent2265/taly1247/nort2639,dialect
lesa1237,Lesa,aust1307,Austronesian,,beng1287,Papunesia,aust1307/mala1545/cent2237/cent2245/cent2254/east2466/east2741/seti1249/beng1287,dialect
lese1243,Lese,cent2225,Central Sudanic,les,lese1243,Africa,cent2225/memb1239/mang1425/lese1245,language
lese1244,Lese Karo,cent2225,Central Sudanic,,lese1243,Africa,cent2225/memb1239/mang1425/lese1245/lese1243,dialect
lese1245,Leseic,cent2225,Central Sudanic,,,,cent2225/memb1239/mang1425,family
lesi1239,Lesing-Gelimi,aust1307,Austronesian,let,lesi1239,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/sout2874/araw1269/araw1283/east2763,language
lesi1240,Lesing,aust1307,Austronesian,,lesi1239,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/sout2874/araw1269/araw1283/east2763/lesi1239,dialect
leso1234,Lesotho Sign Language,sign1238,Sign Language,,leso1234,Africa,sign1238/deaf1237/bsli1234/sout3228,language
less1241,Eastern Kabyle,afro1255,Afro-Asiatic,,kaby1243,Africa,afro1255/berb1260/kaby1244/kaby1243,dialect
less1242,Lesser Antillean French Creole,indo1319,Indo-European,,,,indo1319/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/west2813/shif1234/nort3208/gall1280/oila1234/cent2283/macr1273/circ1240,family
lete1240,Lete,atla1278,Atlantic-Congo,,tswa1253,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/sout3180/soth1250/soth1251/soth1248/tswa1256/tswa1253,dialect
lete1241,Letemboi-Repanbitip,aust1307,Austronesian,nms,lete1241,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240,language
lete1242,Letemboi,aust1307,Austronesian,,lete1241,,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/lete1241,dialect
leti1244,Letia,atla1278,Atlantic-Congo,,lefa1242,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/bant1295/bafi1244/nucl1740/lefa1243/lefa1242,dialect
leti1245,Leti (Cameroon),atla1278,Atlantic-Congo,leo,leti1245,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/mbam1252/sana1278,language
leti1246,Leti (Indonesia),aust1307,Austronesian,lti,leti1246,Papunesia,aust1307/mala1545/cent2237/cent2245/timo1259/east2732/luan1261/luan1262,language
leva1238,Levai,hrus1242,Hruso,,hrus1242,Eurasia,hrus1242,dialect
leva1239,Levantine Arabic,afro1255,Afro-Asiatic,,,,afro1255/semi1276/west2786/cent2236/arab1394/arab1395,family
leva1240,Levantine-Iraqi Sign,sign1238,Sign Language,,,,sign1238/deaf1237/arab1398,family
leve1237,Levei,aust1307,Austronesian,,kheh1237,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/manu1262/west2533/west2849/kheh1237,dialect
levu1239,Central Lembata-Lewokukun,aust1307,Austronesian,lvu,levu1239,Papunesia,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1294/levu1240,language
levu1240,Southeast Lembata,aust1307,Austronesian,,,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1294,family
lewa1240,Lewa,aust1307,Austronesian,,kamb1299,Papunesia,aust1307/mala1545/cent2237/cent2245/flor1240/sumb1242/sumb1243/kamb1320/kamb1299,dialect
lewi1238,Lewin,afro1255,Afro-Asiatic,,assy1241,Eurasia,afro1255/semi1276/west2786/cent2236/nort3165/aram1259/east2680/cent2217/nort3241/assy1241/west2765,dialect
lewo1242,Lewo,aust1307,Austronesian,lww,lewo1242,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/epie1239/epii1237/lame1259,language
lewo1243,Lewo Eleng,aust1307,Austronesian,lwe,lewo1243,Papunesia,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1297,language
lewo1244,Lewotobi,aust1307,Austronesian,lwt,lewo1244,Papunesia,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242,language
lewo1245,Lewopenutu,aust1307,Austronesian,,west2541,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1294/west2541/laba1242,dialect
lewo1246,Lewotala,aust1307,Austronesian,,west2541,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1294/west2541/laba1242,dialect
lewo1247,Lewokukun,aust1307,Austronesian,,levu1239,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1294/levu1240/levu1239,dialect
lewo1248,Lewolaga-Bama,aust1307,Austronesian,,lama1277,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242/lama1277/nucl1534/west2542,dialect
lewo1249,Lewolaga,aust1307,Austronesian,,lama1277,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242/lama1277/nucl1534/west2542/lewo1248,dialect
lewo1250,Lewolema-Waibalun,aust1307,Austronesian,,lama1277,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242/lama1277/nucl1534/east2807,dialect
lewo1251,Lewolema,aust1307,Austronesian,,lama1277,,aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/lama1292/lama1293/flor1242/lama1277/nucl1534/east2807/lewo1250,dialect
leww1238,Lew,afro1255,Afro-Asiatic,,muse1242,Africa,afro1255/chad1250/masa1323/nort3157/marb1244/muse1242,dialect
leya1238,Leya,atla1278,Atlantic-Congo,,domb1246,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/bota1239/lenj1247/cent2279/domb1246,dialect
leyi1238,Leyigha,atla1278,Atlantic-Congo,ayi,leyi1238,Africa,atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/east2400/mbem1251/legb1241/leny1239,language
leyt1237,Leyte,aust1307,Austronesian,,cebu1242,Papunesia,aust1307/mala1545/grea1284/cent2246/bisa1268/cebu1242,dialect
lezg1247,Lezgian,nakh1245,Nakh-Daghestanian,lez,lezg1247,Eurasia,nakh1245/dagh1238/lezg1248/nucl1321/east2790/east2367/aghu1259,language
lezg1248,Lezgic,nakh1245,Nakh-Daghestanian,,,,nakh1245/dagh1238,family
lhok1238,Lhokpu,sino1245,Sino-Tibetan,lhp,lhok1238,Eurasia,sino1245/hima1249,language
lhok1239,Lhoka,sino1245,Sino-Tibetan,,tibe1272,,sino1245/bodi1256/bodi1257/oldm1245/tibe1276/late1253/cent2346/tibe1272/dbus1238,dialect
lhom1239,Lhomi,sino1245,Sino-Tibetan,lhm,lhom1239,Eurasia,sino1245/bodi1256/bodi1257/oldm1245/tibe1276/late1253/cent2346/sout3216,language
lhoo1238,Lho,sino1245,Sino-Tibetan,,nubr1241,Eurasia,sino1245/bodi1256/bodi1257/oldm1245/tibe1276/late1253/cent2346/sout3216/kyir1235/gyal1235/nubr1241/nubr1243,dialect
liab1237,Liabuku,aust1307,Austronesian,lix,liab1237,Papunesia,aust1307/mala1545/cele1242/east2488/sout2928/muna1246/nucl1573/muni1256/muni1259/west2847,language
liae1237,Liae,aust1307,Austronesian,,sabu1255,Papunesia,aust1307/mala1545/cent2237/cent2245/flor1240/sumb1242/hawu1234/sabu1255,dialect
liah1237,Liah Bing,aust1307,Austronesian,,moda1244,Papunesia,aust1307/mala1545/nort3253/kaya1335/moda1243/moda1244,dialect
lian1251,Liangmai Naga,sino1245,Sino-Tibetan,njn,lian1251,Eurasia,sino1245/kuki1245/naga1409/zeme1241/nucl1313,language
lian1252,Lianshan Zhuang,taik1256,Tai-Kadai,zln,lian1252,Eurasia,taik1256/kamt1241/beta1258/daic1237/nort3180/nort3189,language
lian1253,Lianhua,hmon1336,Hmong-Mien,,shee1238,Eurasia,hmon1336/hmon1337/nucl1714/jion1235/hone1239/shee1238,dialect
lian1254,Liang,aust1307,Austronesian,,tule1244,Papunesia,aust1307/mala1545/cent2237/cent2245/cent2254/east2466/nunu1252/piru1243/east2752/sole1243/sera1270/ambo1254/nort3236/tule1244,dialect
lian1255,Liana-Seti,aust1307,Austronesian,ste,lian1255,Papunesia,aust1307/mala1545/cent2237/cent2245/cent2254/east2466/east2741/seti1249,language
lian1256,Lianmin Yao,taik1256,Tai-Kadai,,lian1256,Eurasia,taik1256/kamt1241/kams1241/mula1252/kami1255,language
lian1258,Lianghe Achang,sino1245,Sino-Tibetan,,lian1258,Eurasia,sino1245/burm1265/lolo1265/burm1266/nort2720/high1273/acha1252,language
lian1259,Liancheng,sino1245,Sino-Tibetan,,hakk1236,,sino1245/sini1245/clas1255/midd1354/hakk1236/ting1250,dialect
liar1238,Liaro,atla1278,Atlantic-Congo,,nort2765,Africa,atla1278/mela1257/bull1245/kiss1245/nort2765,dialect
lias1237,Lias,aust1307,Austronesian,,fina1242,Papunesia,aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nort3240/nucl1754/bont1246/bont1247/fina1242,dialect
libb1237,Libbung,aust1307,Austronesian,,kela1258,Papunesia,aust1307/mala1545/nort3253/nort3171/kela1257/kela1260/kela1258,dialect
libe1240,Kru Pidgin English,pidg1258,Pidgin,lir,libe1240,Africa,pidg1258/engl1287,language
libe1247,Liberia Kpelle,mand1469,Mande,xpe,libe1247,Africa,mand1469/west2780/mand1431/sout2842/kpel1252,language
libi1242,Libinza Fleuve,atla1278,Atlantic-Congo,,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/grea1286/ngir1248/ngir1249/ngir1252/ngir1254/libi1251,family
libi1244,Libinza,atla1278,Atlantic-Congo,liz,libi1244,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/grea1286/ngir1248/ngir1249/ngir1252/ngir1254/libi1251/libi1252,language
libi1245,Libisegahun,mand1469,Mande,,loko1255,Africa,mand1469/west2780/mand1431/sout2842/mend1263/mend1264/mend1265/loko1255,dialect
libi1250,Libido,afro1255,Afro-Asiatic,liq,libi1250,Africa,afro1255/cush1243/east2699/high1285/sida1247/hadi1241/hadi1242,language
libi1251,Libinzic,atla1278,Atlantic-Congo,,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/grea1286/ngir1248/ngir1249/ngir1252/ngir1254,family
libi1252,Libinza Ngiri,atla1278,Atlantic-Congo,,,,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/grea1286/ngir1248/ngir1249/ngir1252/ngir1254/libi1251,family
libo1242,Libon,aust1307,Austronesian,lbl,alba1269,Papunesia,aust1307/mala1545/grea1284/cent2246/biko1240/inla1266/alba1269,dialect
liby1235,Libyan Sign Language,sign1238,Sign Language,lbs,liby1235,Africa,sign1238/deaf1237/arab1398,language
liby1240,Libyan Arabic,afro1255,Afro-Asiatic,ayl,liby1240,Africa,afro1255/semi1276/west2786/cent2236/arab1394/arab1395/nort3191,language
lich1241,Lichiang,sino1245,Sino-Tibetan,,naxi1245,Eurasia,sino1245/burm1265/naqi1236/naic1235/nais1236/naxi1245,dialect
lich1242,Lichabool-Nalong,atla1278,Atlantic-Congo,,konk1269,Africa,atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/gurm1248/gurm1249/gurm1250/konk1271/konk1269,dialect
liec1234,Liechtensteinisch,indo1319,Indo-European,,swis1247,,indo1319/germ1287/nort3152/west2793/high1289/high1286/midd1349/mode1258/alem1243/sout3294/swis1247/high1290,dialect
liga1237,Ligao,aust1307,Austronesian,,alba1269,Papunesia,aust1307/mala1545/grea1284/cent2246/biko1240/inla1266/alba1269,dialect
ligb1243,Ligbeln,atla1278,Atlantic-Congo,,konk1269,Africa,atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/gurm1248/gurm1249/gurm1250/konk1271/konk1269,dialect
ligb1244,Ligbi,mand1469,Mande,lig,ligb1244,Africa,mand1469/west2780/mand1431/cent2047/mand1432/jogo1241/jogo1242,language
lige1238,Ligenza,atla1278,Atlantic-Congo,lgz,lige1238,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/grea1286/ngir1248/ngir1250/ngom1274,language
ligh1234,Light Warlpiri,mixe1287,Mixed Language,,ligh1234,Australia,mixe1287/warl1257,language
ligo1238,Ligo,nilo1247,Nilotic,,bari1284,Africa,nilo1247/east2418/bari1283/bari1284,dialect
ligr1238,Ligri,atla1278,Atlantic-Congo,,jara1263,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/jara1262/nige1254/jara1275/jara1263,dialect
ligu1248,Ligurian,indo1319,Indo-European,lij,ligu1248,Eurasia,indo1319/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/west2813/shif1234/nort3208/gall1279,language
ligu1250,Liguri,daju1249,Dajuic,,logo1261,Africa,daju1249/east2428/logo1261,dialect
lihe1238,Lihen,sena1264,Senagi,,dera1245,Papunesia,sena1264/dera1245,dialect
lihi1237,Lihir,aust1307,Austronesian,lih,lihi1237,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/taba1270,language
liji1238,Lijili,atla1278,Atlantic-Congo,mgi,liji1238,Africa,atla1278/volt1241/benu1247/benu1248/alum1249/jili1242/jili1243,language
lika1243,Liko,atla1278,Atlantic-Congo,lik,lika1243,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/abab1240/oldb1234/midd1348,language
lika1244,Likaw,atla1278,Atlantic-Congo,,bomb1262,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/grea1286/ngir1248/ngir1250/bomb1262,dialect
like1238,Likes-Utsia,atla1278,Atlantic-Congo,,mand1419,Africa,atla1278/nort3146/cent2230/bakk1238/jool1234/manj1250/curb1234/mand1419,dialect
liki1240,Balobo,atla1278,Atlantic-Congo,lie,liki1240,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/grea1286/ngir1248/ngir1249/ngir1252/ngir1254/libi1251/libi1252,language
liki1241,Liki,aust1307,Austronesian,lio,liki1241,Papunesia,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/sarm1241/sarm1242/sobe1239/sobe1240,language
liki1242,Likisovskoje,ural1272,Uralic,,surg1248,,ural1272/khan1279/east2774/surg1248,dialect
liko1247,Likoonli,atla1278,Atlantic-Congo,,konk1269,Africa,atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/gurm1248/gurm1249/gurm1250/konk1271/konk1269,dialect
liko1248,Likó,atla1278,Atlantic-Congo,,lika1243,Africa,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/abab1240/oldb1234/midd1348/lika1243,dialect
