id,name,level,status,parent_id,latitude,longitude,iso_code,wals_codes
hiri1237,Hiri Motu,language,established,motu1248,-9.33333,147.083,hmo,
hiro1237,Hiroshima,dialect,,chug1253,,,,
hism1236,Hismaic,dialect,,anci1245,,,,
hita1242,Hitau-Pororan,dialect,,peta1245,,,,
hita1243,Hitadipa Nduga,dialect,,ndug1245,,,,
hita1244,Hita-ben,dialect,,hich1237,,,,
hitc1239,Hitchiti,dialect,,mika1239,,,,
hitt1242,Hittite,language,established,anat1257,,,hit,
hitu1239,Hitu,language,established,nort3236,-3.57478,128.186,htu,
hiva1242,Hiva Oa,dialect,,sout2866,,,,
hiwl1234,Hiw-Lo-Toga,family,established,torr1262,,,,
hiww1237,Hiw,language,established,hiwl1234,-13.1391,166.556,hiw,
hixk1239,Hixkaryána,language,established,waiw1245,-0.16265,-58.8015,hix,hix
hiyo1238,Hiyowe,dialect,,sani1270,,,,
hkak1238,Hkaku,dialect,,kach1280,,,,
hkal1241,Hkaluk,dialect,,tase1235,,,,
hlai1238,Hlaic,family,established,taik1256,,,,
hlai1239,Hlai,language,established,nucl1241,18.8062,109.459,lic,lic
hlav1238,Hlave,dialect,,tson1249,,,,
hlaw1238,Hlawthai,dialect,,mara1382,,,,
hlen1238,Hlengwe,dialect,,tswa1255,,,,
hlep1235,Hlepho-Phukha,family,established,phow1235,,,,
hlep1236,Hlepho Phowa,language,established,hlep1235,23.591,103.733,yhl,
hler1235,Hlersu,language,established,lipo1243,24.4,101.4,hle,
hlol1236,Hlo'lan,dialect,,maru1249,,,,
hlub1241,Hlubi,dialect,,swat1243,,,,
hlub1242,Hlubi,dialect,,xhos1239,,,,
hmar1240,Hmaric,family,established,mizo1244,,,,
hmar1241,Hmar,language,established,hmar1240,24.7534,93.5497,hmr,hma
hmon1263,Hmong Don,language,established,uncl1488,21.5211,104.589,hmf,
hmon1264,Hmong Njua,language,established,huam1250,22.5638,101.95,hnj,
hmon1331,Hmong Shua,language,established,firs1234,23.2265,105.082,hmz,
hmon1332,Hmong Dô,language,established,uncl1488,22.7962,104.182,hmv,
hmon1333,Hmong Daw,language,established,firs1234,21.5461,103.164,mww,hmd
hmon1334,Hmong Gu Mba,dialect,,hmon1333,,,,
hmon1335,Hmong Xi,dialect,,hmon1333,,,,
hmon1336,Hmong-Mien,family,established,,,,,
hmon1337,Hmongic,family,established,hmon1336,,,,
hmon1338,Hmong Njua,language,spurious retired,book1242,,,blu,
hmwa1241,Hmwaeke,dialect,,vama1243,,,,
hmwa1243,Hmwaveke,language,established,vohk1234,-20.9246,164.768,mrk,
hoaa1235,Hoa,language,established,kxaa1236,-23.93447,24.69828,huc,
hoam1238,Hoamoal,family,established,west2843,,,,
hoan1238,Hoanya,dialect,,papo1239,,,,
hoav1238,Hoava,language,established,east2761,-8.19679,157.595,hoa,hoa
hoby1242,Hobyót,language,established,mode1252,17.216,52.8334,hoh,
hoch1237,Ho Chi Minh City Sign Language,language,established,haho1238,10.7865,106.681,hos,
hoch1243,Ho-Chunk,language,established,winn1245,43.5,-88.5,win,wnb
hodr1237,Hodrung,dialect,,jara1266,,,,
hoge1238,Hogeri,dialect,,gras1249,,,,
hogg1238,Hoggar,dialect,,taha1241,,,,
hogr1237,Hograno,dialect,,chek1238,,,,
hohh1236,Hoh,dialect,,quil1240,,,,
hoho1238,Hohodené,dialect,,bani1255,,,,
hoia1235,Hoia Hoia,language,established,foia1235,,,hhi,
hokc1236,Hokchia,dialect,,minb1244,,,,
hokk1242,Hokkien,dialect,,minn1241,,,,
hokk1243,Hokkaido,dialect,,ainu1240,,,,
hokk1249,Hokkaidō,dialect,,east2526,,,,
hoku1242,Hokuriku,dialect,,west2607,,,,
hoku1243,Hokushin,dialect,,naga1408,,,,
holi1239,Holiya,language,established,kann1259,21.5259,79.9164,hoy,
holi1240,Holimombo,dialect,,wabu1242,,,,
holi1241,Holikachuk,language,established,nort2940,62.7266,-159.831,hoi,
holm1236,Holmestrand,dialect,,norw1255,,,,
holm1249,Holma,dialect,,nzan1240,,,,
holm1250,Holma,language,established,bata1316,9.96843,13.1995,hod,
holo1240,Holoholo,language,established,buyu1240,-5.37545,28.3274,hoo,hol
holu1245,Holu,language,established,holu1246,-8.14754,17.572,hol,
holu1246,Holu (K.10),family,established,mbal1259,,,,
homa1239,Homa,language,established,ngen1255,4.97912,28.0039,hom,
homb1238,Hombo,dialect,,bang1350,,,,
home1245,Home,dialect,,diii1241,,,,
homs1234,Homshetsma,language,established,east2768,,,,
homu1234,Ho-Mundari,family,established,mund1336,,,,
hond1239,Honduras Sign Language,language,established,mexi1247,14.622,-87.224,hds,
hond1244,Honduran Mískito,dialect,,misk1235,,,,
hone1235,Hõne,language,established,juku1259,9.79715,10.9206,juh,
hone1239,Ho Neic,family,established,jion1235,,,,
hong1241,Hong Kong Sign Language,language,established,nucl1761,,,hks,hks
honi1244,Honi,language,established,hani1250,23.2074,101.886,how,
honi1245,Honibo,dialect,,goba1246,,,,
honi1246,Hōnichi,dialect,,kyus1238,,,,
hono1237,Hono',dialect,,seko1243,,,,
honp1238,Honpo,dialect,,tepo1239,,,,
hood1240,Hoode,dialect,,nzan1240,,,,
hooo1248,Ho,language,established,homu1234,23.9596,87.1188,hoc,ho
hooo1249,Ho (Mandarin Chinese),dialect,,mand1415,,,,
hooo1250,Ho (Ghana),dialect,,ewee1241,,,,
hopa1238,Hopao,dialect,,kony1248,,,,
hopi1249,Hopi,language,established,nort2953,35.7653,-110.535,hop,hop
hopl1239,Hopland,dialect,,cent2138,,,,
hora1237,Horale,dialect,,nort2864,,,,
hora1238,Horace Holden's Pidgin Tobi,language,established,tobi1240,,,,
horn1235,Horned Miao,language,established,firs1234,22.5638,101.95,hrm,
horo1245,Horom,language,established,horo1248,9.05742,8.98482,hoe,
horo1246,Hororo,dialect,,nyan1307,,,,
horo1247,Horo,language,established,sara1344,9.239,18.378,hor,
horo1248,Horom-Fyem,family,established,sout2800,,,,
horp1239,Horpa,language,established,horp1240,31.1026,101.72,ero,
horp1240,Horpa-Shangzhai,family,established,rgya1241,,,,
horu1240,Horu Muthun,dialect,,wanc1238,,,,
horu1241,Horuru,language,spurious retired,book1242,-3.12875,129.387,hrr,
hosh1238,Hoshangabad,dialect,,malv1243,,,,
hoss1238,Hoss,dialect,,bero1242,,,,
hota1238,Hotan,dialect,,uigh1240,,,,
hote1244,Hote-Yamap,family,established,sout2878,,,,
hote1245,Hote,language,established,hote1244,-7.07708,146.869,hot,
hoti1237,Hoti,language,established,seti1249,-3.0083,130.168,hti,
hott1234,Hottentot Dutch,language,established,dutc1258,,,,
houa1234,Houailou,family,established,sout3189,,,,
houl1238,Houlouf,dialect,,mser1242,,,,
hovo1239,Hobongan,language,established,mull1246,0.9841,113.897,hov,
howi1238,Howi,dialect,,hamt1247,,,,
hoxa1234,Hoxa,language,established,uncl1493,,,,
hoya1235,Hoyahoya,language,established,foia1235,,,hhy,
hozo1235,Hozo-Seze,family,established,west2445,,,,
hozo1236,Hozo,language,established,hozo1235,9.38875,34.6045,hoz,
hpon1238,Hpon,language,established,nort2720,24.4606,97.1142,hpo,
hpun1238,Hpungsi,dialect,,rawa1265,,,,
hran1239,Hrangkhol,language,established,hmar1240,24.4559,93.351,hra,
hree1244,Hre,language,established,hres1237,14.6308,108.694,hre,hre
hres1236,Hre-Sedang-Todrah-Monam,family,established,nort3150,,,,
hres1237,Hre-Sedang,family,established,hres1236,,,,
hrus1242,Hruso,language,established,,27.27,92.63,hru,
htis1238,Htiselwang,dialect,,rawa1265,,,,
huaa1247,Hua (Tuu),family,established,tuuu1241,,,,
huaa1248,Amkoe,language,established,taaa1242,-24.20022,20.79583,nmn,huc
huaa1249,ǂHua,dialect,,hoaa1235,,,,
huaa1250,Hua,dialect,,yaga1260,,,,
huab1238,Huabei Guanhua,dialect,,mand1415,,,,
huac1244,Huachipaeri,language,established,hara1260,-13.3195,-71.2275,hug,
huac1245,Huachipaire,dialect,,huac1244,,,,
huai1241,Huailas,dialect,,huay1240,,,,
hual1240,Hua Lisu,dialect,,lisu1250,,,,
hual1241,Huallaga Huánuco Quechua,language,established,apam1237,-9.57135,-75.594,qub,
huam1247,Huambisa,language,established,shua1256,-3.99109,-77.9797,hub,hmb
huam1248,Huamalíes-Dos de Mayo Huánuco Quechua,language,established,huay1239,-9.15718,-76.3372,qvh,qhu
huam1249,Huamalíes,dialect,,huam1248,,,,
huam1250,Hua Miao,family,established,firs1234,,,,hmo
huan1249,Huancavelica,dialect,,ayac1239,,,,
huan1250,Huancaya-Vitis,dialect,,yauy1235,,,,
huar1251,Huarpean,family,established,,,,,
huar1254,Huar,dialect,,amel1241,,,,
huar1255,Huarijio,language,established,tara1321,27.8685,-108.437,var,grj
huar1256,Huaraz,dialect,,huay1240,,,,
huas1241,Huastecan,family,established,maya1287,,,,
huas1242,Huastec,language,established,huas1241,21.6153,-98.5028,hus,
huas1255,"Huastec, San Luís Potosí",language,spurious retired,book1242,,,hva,
huas1256,"Huastec, Southeastern",language,spurious retired,book1242,,,hsf,htc
huas1257,Huasteca Nahuatl,family,established,east2720,,,,nhh
huau1237,Huaulu,language,established,manu1263,-2.95835,129.202,hud,
huau1238,Huautla Mazatec,language,established,maza1309,18.2556,-96.724,mau,mzh
huav1256,Huavean,family,established,,,,,
huax1236,Huaxcaleca Nahuatl,language,established,east2720,18.8989,-96.9537,nhq,
huay1239,Huaylay,family,established,cent2141,,,,
huay1240,Huaylas Ancash Quechua,language,established,huay1239,-9.38709,-77.7768,qwh,
huay1241,Huaylla Wanca Quechua,language,established,jauj1237,-12.1809,-75.2055,qvw,
huba1236,Huba,language,established,kilb1234,10.3544,13.139,hbb,klb
hudu1238,Hudu,dialect,,ewee1241,,,,
hueh1236,Huehuetla Tepehua,language,established,tepe1243,20.6189,-97.9347,tee,tee
huej1238,Huejonapan,dialect,,sanf1264,,,,
huet1235,Huetar,language,established,voti1248,10.159775,-84.255066,,
huhu1237,Huhuna,dialect,,tawa1275,,,,
huic1243,Huichol,language,established,cora1259,21.954,-104.062,hch,hui
huih1238,Huihe,dialect,,even1259,,,,
huil1243,Huili Yi,dialect,,sich1238,,,,
huil1244,Huilliche,language,established,arau1255,-40.0694,-72.767,huh,
huim1238,Huimen,dialect,,coas1301,,,,
huis1238,Huishi (China),dialect,,tenn1245,,,,
huis1239,Huishui,family,established,grea1295,,,,
huit1251,Huitotoan,family,established,,,,,
huit1252,Huitepec Mixtec,language,established,teoz1234,16.9476,-97.1236,mxs,
huiz1242,Huizhou Chinese,language,established,nort3155,29.7646,118.232,czh,
huiz1243,Huizhou,dialect,,hakk1236,,,,
huiz1244,Huizapula-Zapotitlán Tablas,dialect,,mali1285,,,,
huku1237,Hukumina,language,established,buru1322,-3.274,126.194,huw,
hula1239,Hula,language,established,hula1245,-9.99427,147.705,hul,
hula1240,Hulaliu,dialect,,haru1244,,,,
hula1244,Hulaulá,language,established,sout3219,31.9111,43.4865,huy,
hula1245,Hula-Keapara,family,established,sina1272,,,,
huli1244,Huli,language,established,kewa1249,-5.97212,142.963,hui,
hulu1244,Huluf,dialect,,jola1262,,,,
hulu1245,Hulu,dialect,,banj1239,,,,
hulu1246,Hulung,language,established,nort3221,-2.87389,128.587,huk,
humb1241,Humbe,dialect,,nyan1305,,,,
humb1242,Humbu,dialect,,lund1266,,,,
humb1243,Humburi Senni Songhay,language,established,east2431,15.2948,-1.69301,hmb,
hume1245,Humene-Kwale,family,established,kwal1257,,,,
hume1246,Humene,language,established,hume1245,-9.70693,147.562,huf,
huml1238,Humla,language,established,sout3216,30.1451,81.5659,hut,
hund1239,Hunde,language,established,fore1272,-1.46762,28.9308,hke,hnd
hung1263,Hungarian Sign Language,language,established,cent2306,47.122,19.264,hsh,
hung1274,Hungarian,language,established,ural1272,46.9069,19.6555,hun,hun
hung1275,Hung,language,established,cuoi1242,18.7849,104.772,hnu,
hung1276,Hungworo,language,established,kamu1261,10.3243,6.3024,nat,
hung1277,Hungwe,dialect,,many1258,,,,
hung1278,Hungana,language,established,nucl1741,-3.69695,18.4312,hum,
hung1279,Hungduan Ifugao,dialect,,tuwa1243,,,,
hunj1241,Hunjara-Kaina Ke,language,established,orok1268,-8.79019,148.09,hkk,
huns1239,Hun-Saare,language,established,duka1250,10.7898,5.07312,dud,duk
hunt1235,Hunter-Hastings,family,established,kuri1270,,,,
hunz1246,Hunza-Nagar,dialect,,gilg1242,,,,
hunz1247,Hunzib,language,established,east2368,42.0808,46.1369,huz,hzb
hunz1248,Hunza,dialect,,buru1296,,,,
huon1245,Huon Gulf,family,established,nort3206,,,,
huon1246,Huon,family,established,fini1244,,,,
hupa1239,Hupa,language,established,cali1245,41.0982,-123.68,hup,hup
hupd1244,Hupdë,language,established,hupy1235,0.58622,-69.8359,jup,hpd
hupd1245,Hupdë,dialect,,hupd1244,,,,
hupl1238,Hupla,language,established,gran1246,-4.36349,139.164,hap,
hupy1235,Hup-Yuhup,family,established,east2549,,,,
huro1249,Huron,dialect,,wyan1247,,,,
hurr1239,Hurro-Urartian,family,established,,,,,
hurr1240,Hurrian,language,established,hurr1239,40.7339,43.3154,xhu,
huru1238,Hurutshe,dialect,,tswa1253,,,,
hurz1241,Hurza,dialect,,vame1236,,,,
hurz1242,Hurza,family,established,bium1280,,,,
hutt1235,Hutterite German,language,established,baye1239,40,-97,geh,
hutu1238,Hutu,dialect,,kiny1244,,,,
huut1238,Huuti,dialect,,sout2642,,,,
huuu1240,Hu,language,established,angk1246,22.0163,100.881,huo,
huzh1238,Huzhu,dialect,,tuuu1240,,,,
hwaa1238,Hwa,dialect,,makc1235,,,,
hwal1238,Hwa Lisu,dialect,,lisu1250,,,,
hwal1242,Hwalem,dialect,,maje1243,,,,
hwan1238,Hwanghaedo,dialect,,kore1280,,,,
hwan1240,Hwana,language,established,east2649,10.3633,12.7683,hwo,
hwar1238,Hwarasa,dialect,,qima1242,,,,
hwee1238,Hwe,dialect,,ajab1235,,,,
hwel1241,Hwela,dialect,,ligb1244,,,,
hwen1238,Hwen Gba Kon,dialect,,nucl1418,,,,
hwes1238,Hwesa,dialect,,shon1251,,,,
hwet1239,Hwethom,dialect,,phun1245,,,,
hwin1238,Hwindja,dialect,,shii1238,,,,
hyaa1239,Hya,language,established,higi1241,10.4814,13.526,hya,
hyam1245,Hyam,language,established,hyam1246,9.37832,7.95163,jab,
hyam1246,Hyamic,family,established,nort3184,,,,
hyen1234,Hyenghene,family,established,nort3211,,,,
hyil1238,Hyil Hawul,dialect,,bura1292,,,,
hyoj1237,Hyōjungo,dialect,,toky1238,,,,
iaai1238,Iaai,language,established,loya1239,-20.6301,166.59,iai,iaa
iaib1239,Iaibu,dialect,,mula1254,,,,
iaii1238,Iai,dialect,,pura1257,,,,
iama1237,Iamalele,language,established,iama1238,-9.45005,150.573,yml,
iama1238,Iamalelic,family,established,bwai1241,,,,
iamb1238,Iambi,dialect,,nila1242,,,,
iame1239,Iamega,dialect,,wipi1242,,,,
iapa1241,Iapama,language,spurious,book1242,0.97588,-53.3269,iap,
iatm1242,Iatmul,language,established,sawo1234,-4.30064,143.316,ian,iat
iaui1237,Iauiaula,dialect,,diod1237,,,,
iauu1242,Iau,language,established,cent2110,-3.14537,137.69,tmu,iau
ibaa1240,Ibaa,dialect,,ikwe1242,,,,
ibaa1241,Iba,dialect,,tina1248,,,,
ibaj1238,Ibaji,dialect,,igal1242,,,,
ibal1241,Ibali Teke,language,established,teke1283,-4.20697,15.3893,tek,
ibal1242,Ibalao,dialect,,ilon1239,,,,
ibal1244,Ibaloi,language,established,nucl1542,16.4263,120.695,ibl,
iban1261,Ibani,language,established,kaki1246,4.49119,7.23558,iby,
iban1262,Ibanda,dialect,,lega1250,,,,
iban1263,Ibanic,family,established,nucl1733,,,,
iban1264,Iban,language,established,iban1263,2.09041,112.934,iba,iba
iban1265,Ibanga,dialect,,lamo1244,,,,
iban1267,Ibanag,language,established,iban1268,17.4201,121.891,ibg,ibn
iban1268,Ibanagic,family,established,caga1241,,,,
ibar1241,Ibaram,dialect,,akpe1248,,,,
ibar1242,Ibaraki,dialect,,east2527,,,,
ibat1238,Ibatan,language,established,mala1545,18.9398,121.909,ivb,
iber1250,Iberian,language,established,,40.624,0.212401,xib,
iber1252,Iberian-Romani (Mixed Language),family,established,mixe1287,,,,
ibet1238,Ibeto,dialect,,tsis1238,,,,
ibib1240,Ibibio,language,established,efik1244,5.15279,7.86688,ibb,ibi
ibie1238,Ibiede,dialect,,isok1239,,,,
ibil1238,Ibilo,language,spurious,book1242,7.42662,6.08384,ibi,
ibin1241,Ibino,language,established,obol1242,4.59603,8.15254,ibn,
ibot1241,Ibot Obolo,dialect,,obol1243,,,,
ibot1242,Ibo'tsa,dialect,,ocai1244,,,,
ibuo1241,Ibuoro-Nkari,family,established,cent2253,,,,
ibuo1242,Ibuoro,language,established,ibuo1241,5.49672,7.93108,ibr,
ibuu1240,Ibu,language,established,sahu1244,1.50556,127.542,ibu,
icaa1240,Ica,dialect,,edei1246,,,,
icel1236,Icelandic Sign Language,language,established,dani1289,64.1731,-20.2731,icl,ics
icel1246,Icelandic-Faroese,family,established,west2805,,,,
icel1247,Icelandic,language,established,icel1246,63.4837,-19.0212,isl,ice
icel1248,Icelandic-Basque Pidgin,language,established,icel1249,,,,
icel1249,Icelandic based (Pidgin),family,established,pidg1258,,,,
icev1238,Iceve-Maci,language,established,cent2267,6.42426,9.50264,bec,
iche1238,Icheve,dialect,,icev1238,,,,
idaa1241,Ida'an,language,established,nort3172,5.29059,118.515,dbj,beg
idab1234,Idabaez,language,established,uncl1493,,,,
idah1238,Idah,dialect,,igal1242,,,,
idak1243,Idakho-Isukha-Tiriki,language,established,luyi1234,0.21557,34.817,ida,
idak1244,Idakho,dialect,,idak1243,,,,
idak1245,Idakamenai,dialect,,idun1242,,,,
idat1237,Idaté,language,established,east2733,-8.76258,125.832,idt,
ider1238,Idere,language,established,obol1244,5.21188,8.0831,ide,
ides1238,Idesa,language,spurious,book1242,7.34629,6.2929,ids,
idii1243,Idi,language,established,paho1240,-8.75976,142.301,idi,
idom1241,Idoma,language,established,nucl1732,7.19139,7.71261,idu,ido
idom1259,Idoma South,dialect,,idom1241,,,,
idom1260,Idoma West,dialect,,idom1241,,,,
idom1261,Idoma Central,dialect,,idom1241,,,,
idom1262,Idomoid,family,established,benu1247,,,,
idon1238,Idon,language,established,nort3169,10.2175,7.78151,idc,
idum1241,Idu-Mishmi,language,established,mish1241,29.4473,95.6472,clk,idu
idum1242,Idum,dialect,,mbee1249,,,,
idun1241,Idun,language,established,koro1301,9.12585,7.77525,ldb,
idun1242,Iduna,language,established,bwai1244,-9.34361,150.24,viv,idn
iduw1238,Iduwini,dialect,,izon1238,,,,
ifee1241,Ifè,language,established,sout3187,7.63568,1.58494,ife,
ifee1242,Ife (Nigeria),dialect,,igal1242,,,,
ifig1238,Ifigi,dialect,,foii1241,,,,
ifoo1237,Ifo,language,established,erro1239,-18.7668,169.007,iff,
ifug1247,Ifugaw,family,established,nucl1754,,,,
ifun1238,Ifuna,dialect,,nyan1304,,,,
igaa1237,Iga,dialect,,miee1237,,,,
igal1242,Igala,language,established,yoru1244,7.34325,7.17974,igl,
igan1242,Igan,dialect,,cent2101,,,,
igan1243,Igana,language,established,tamo1242,-4.70942,144.841,igg,
igar1238,Igara,dialect,,ebir1243,,,,
igas1238,Igasi,dialect,,arig1246,,,,
igbo1255,Igbonna,dialect,,yoru1245,,,,
igbo1256,Igbo-Ola-Sale,dialect,,west2472,,,,
igbo1257,Igbo-Ola-Oke,dialect,,west2472,,,,
igbo1258,Igboid,family,established,benu1247,,,,
igbo1259,Igbo,family,established,igbo1258,,,,
igbu1241,Igbuduya,dialect,,ekpe1253,,,,
igbu1242,Igburu-Usomini,dialect,,ogba1241,,,,
iged1239,Igede,language,established,etul1244,6.95522,8.27362,ige,ige
igem1238,Igembe,dialect,,meru1245,,,,
igik1238,Igikiga,dialect,,kiny1244,,,,
igna1246,Ignaciano,language,established,moxo1234,-15.1188,-65.3993,ign,ign
igoj1238,Igoji,dialect,,meru1245,,,,
igoo1238,Igo,language,established,kpos1239,7.25499,0.67846,ahl,
igua1238,Iguambo,dialect,,mund1327,,,,
igue1238,Igueben,dialect,,esan1238,,,,
igut1238,Iguta,language,established,nort3215,9.98505,8.81708,nar,
igwe1238,Igwe,language,established,igwe1239,7.10878,6.08157,igw,
igwe1239,Igwe-Enwa-Sasaru,family,established,uncl1474,,,,
igwu1238,Igwuruta,dialect,,ikwe1242,,,,
igya1238,Igyang,dialect,,taro1263,,,,
igze1238,Igzennaian,dialect,,tari1263,,,,
ihaa1241,Iha,language,established,nucl1641,-2.81013,132.271,ihp,iha
ihab1241,Iha Based Pidgin,language,established,ihab1242,-2.935,132.294,ihb,
ihab1242,Iha based pidgin (Pidgin),family,established,pidg1258,,,,
ihas1239,Iha-Seram,dialect,,sapa1251,,,,
ihas1240,Iha-Saparua,dialect,,sapa1251,,,,
ihie1238,Ihievbe,language,spurious,book1242,7.00917,6.08581,ihi,
ihur1237,Ihuruana,dialect,,kaxu1237,,,,
iimu1237,Iimutsu,dialect,,tsou1248,,,,
ijaa1237,Ija,dialect,,ledo1238,,,,
ijaz1238,Ija-Zuba,language,established,jili1243,8.97183,6.9861,vki,
ijeb1238,Ijebu,dialect,,yoru1245,,,,
ijes1238,Ijesha,dialect,,yoru1245,,,,
ijie1238,Ijiegu,dialect,,yace1238,,,,
ijoh1239,Ijoh,dialect,,kens1248,,,,
ijoi1239,Ijoid,family,established,,,,,
ijoo1239,Ijo,family,established,ijoi1239,,,,
ikaa1238,Ika,language,established,igbo1259,6.36423,6.31058,ikk,
ikal1241,Ikale,dialect,,yoru1245,,,,
ikal1242,Ikalanga,dialect,,kala1384,,,,
ikar1241,Ikaran-Ele,dialect,,west2472,,,,
ikar1242,Ikaran-Oke,dialect,,west2472,,,,
ikar1243,Ikaranggal,language,established,rarm1238,,,ikr,
ikeg1236,Ikega,dialect,,sina1266,,,,
ikel1238,Ikeleve,dialect,,kitu1246,,,,
ikib1238,Ikibiri,dialect,,izon1238,,,,
ikiz1238,Ikizu,language,established,sout3201,-1.9915,34.3589,ikz,
ikkk1242,Ik,language,established,kuli1252,3.61407,34.2507,ikx,ik
ikng1238,Ikngerripenhe,dialect,,east2379,,,,
ikob1240,Ikobi-Mena,language,established,tura1264,-7.30342,143.618,meb,
ikol1237,Ikolu,dialect,,sina1266,,,,
ikom1244,Ikom,dialect,,olul1245,,,,
ikom1245,Ikoma-Nata-Isenye,language,established,sout3201,-1.94989,34.5361,ntk,
ikoo1244,Iko,dialect,,agoi1246,,,,
ikoo1245,Iko,language,established,obol1242,4.56197,7.9866,iki,
ikor1238,Ikorom,dialect,,akpe1248,,,,
ikot1238,Ikot Ekpene,dialect,,anaa1238,,,,
ikpe1243,Ikpeshi,language,established,igwe1239,7.04475,6.17647,ikp,
