ISO,LMP_LAT,LMP_LON
kla,42.59007,-121.71013
cku,30.45518,-92.63862
koy,65.68278,-154.62853
kuu,62.20827,-156.08239
lkt,45.16556,-101.40335
lou,30.08371,-90.72861
lui,33.31780,-116.93724
lmz,35.61715,-78.45314
lut,48.42044,-122.51830
mjy,43.90300,-74.26600
nmu,40.41006,-120.64291
mjd,39.67594,-121.36677
vmv,39.80783,-121.19078
myh,48.32581,-124.61639
mhq,47.66331,-102.37499
mrc,33.54376,-111.74498
mvb,40.43208,-122.86327
mez,44.97201,-88.62247
sac,35.65744,-96.75678
mia,27.08433,-81.06153
crg,48.83302,-99.79998
mik,26.10711,-80.93464
mkq,37.78400,-122.41900
csm,38.09143,-120.24734
csi,38.32850,-122.99431
lmw,38.99076,-122.60754
nsq,38.41404,-120.59856
pmw,38.03101,-121.41781
skd,38.23630,-120.50708
mov,34.90166,-114.61663
mof,41.85806,-72.17005
mbe,44.55600,-122.85700
mnr,37.19350,-119.34741
mus,27.07805,-81.05701
nnt,39.67781,-74.98648
ncz,34.64136,-96.92637
nav,36.22157,-109.97414
nwa,41.31600,-104.45000
nez,46.28417,-116.41463
nsz,38.04700,-120.39300
nok,48.22006,-121.97345
ntw,36.72000,-77.11500
obi,34.42900,-119.71100
ofo,40.05932,-95.04433
cst,36.36400,-121.17700
css,36.36400,-121.17700
oma,42.09436,-96.52947
osa,36.79557,-96.30336
pao,40.15995,-119.55754
paw,36.28740,-96.88895
pie,35.22912,-106.41475
psy,39.07300,-76.80300
psd,38.39406,-99.24989
poo,39.02109,-123.61988
peb,38.56467,-122.58582
pef,39.28938,-122.50943
pej,39.10843,-123.20894
pom,38.93801,-122.59837
peq,38.71611,-122.55970
pot,39.41173,-95.82643
pim,36.99422,-77.20752
puy,34.42900,-119.71100
qua,36.94755,-94.66278
yum,32.79002,-114.61822
qui,47.90904,-124.59254
qun,47.42140,-124.16024
sln,37.66462,-121.71773
slh,47.30643,-123.16517
gul,33.06092,-80.41065
see,42.14143,-78.78670
ser,33.94877,-116.77334
sht,41.75866,-122.73821
sjw,35.35397,-96.76346
shh,43.00380,-108.80667
sis,42.51107,-124.37860
ska,48.53706,-121.98735
sno,47.92806,-122.13449
spo,47.93022,-118.02906
tkm,42.42300,-123.45200
tcb,64.01564,-142.52700
tfn,60.43062,-150.93688
taa,64.68640,-149.14704
tau,63.02230,-141.87120
tqn,44.83441,-121.46351
tew,35.89445,-106.08777
til,44.09239,-122.76948
par,36.50221,-116.85418
twf,36.37156,-105.63221
tix,34.90035,-106.63952
tli,59.21660,-135.57196
ood,32.27264,-112.03647
tol,41.91929,-124.10294
tqw,36.29030,-100.65509
tub,35.60975,-118.46923
tun,30.98879,-92.54026
tta,40.06950,-96.93055
tuu,42.55628,-124.29303
twa,47.74190,-121.76538
uma,45.61077,-118.57585
unm,35.02644,-98.32013
ute,37.07146,-108.68038
veo,34.42900,-119.71100
wlk,39.15128,-123.28378
waa,45.71910,-118.40988
wam,41.70504,-73.31478
wao,38.25000,-122.49999
wac,45.02783,-121.50876
was,38.87379,-119.54889
wic,35.06872,-98.18154
wit,39.71756,-122.44538
wiy,39.24921,-122.95235
wya,36.38053,-103.01664
yak,46.26761,-120.77100
yok,36.31674,-119.72140
yuc,35.96478,-95.03696
yuk,39.83891,-123.29566
ess,63.38854,-170.34230
esu,60.86515,-162.02697
ems,59.71922,-154.86444
yur,41.33832,-123.82747
zun,35.00639,-108.80801
ugy,-34.59671,-56.45090
auz,40.26116,65.38644
kaa,43.05521,59.83532
uzn,39.86337,67.36055
tsr,-15.50212,166.77317
omb,-15.34711,167.89953
nnd,-15.43170,167.79833
alm,-15.50805,166.94357
mmg,-16.18301,168.14683
tvk,-16.30724,168.20060
aty,-20.18866,169.82462
aor,-15.57923,167.16882
app,-15.74853,168.18738
akr,-15.63253,166.94249
aul,-16.35160,167.69066
ahb,-16.49563,167.70668
btr,-15.26091,168.16138
bki,-16.70886,168.16354
bnk,-16.66969,168.15555
brj,-16.78537,168.23525
bis,-17.72090,168.29681
vrt,-16.40642,167.73390
bnr,-15.32909,167.03366
bpa,-16.26926,168.00844
dix,-16.32369,167.51763
wwo,-14.28147,167.54504
llp,-17.47621,168.36614
erk,-17.70656,168.38966
mmw,-17.05875,168.39871
etn,-17.73543,168.55941
frt,-15.44720,166.92817
fut,-19.53033,170.21518
lml,-15.56091,168.16824
hiw,-13.14688,166.55812
iff,-18.76682,169.00732
tmb,-16.26420,167.48695
krf,-14.29754,167.47170
tnk,-19.59623,169.43902
mwi,-16.43094,167.44505
lkn,-14.21359,167.46899
lmu,-16.60911,168.17278
lrv,-16.14856,167.37315
tql,-13.50552,167.32891
lpa,-17.60204,168.21118
tnl,-19.47391,169.25938
nms,-16.42813,167.57393
lww,-16.73172,168.31121
lgk,-16.18608,167.49364
lzl,-16.13140,167.41384
crc,-16.23181,168.00782
lnn,-15.19825,167.03471
urr,-13.54170,167.35123
mwo,-15.07788,168.13302
mme,-15.98628,167.28127
mkv,-15.41910,167.23460
mmm,-16.74267,168.19844
mlx,-16.55103,167.51154
mla,-15.68301,167.16538
mll,-15.97944,167.21018
mrs,-16.07084,167.32780
mrb,-14.97711,168.11905
klv,-16.53237,167.83126
mxe,-17.68475,168.27591
lmb,-15.27949,166.90642
mrm,-14.42098,168.04471
mrp,-15.34659,166.91613
msn,-13.92730,167.47332
mtt,-13.81565,167.68515
mlv,-13.72411,167.49262
mvt,-15.89780,167.23137
nmk,-17.02907,168.58339
nmb,-16.08588,167.23490
nrg,-15.53767,167.04099
nvh,-16.34654,167.41443
nsw,-15.31504,166.80024
nkk,-14.88935,166.59928
tgs,-14.20986,167.56392
pma,-16.52041,168.34098
ptr,-15.00079,166.73601
plb,-15.46459,167.08691
psw,-16.46787,167.78096
ptv,-16.30568,168.06340
rpn,-16.32876,167.62280
pgk,-16.28617,167.64652
rga,-15.39891,166.84029
sku,-15.07076,167.02969
sax,-15.94653,168.22481
ske,-15.88375,168.19663
ssv,-15.32489,167.13260
erg,-18.84600,169.15587
sns,-16.51188,167.46862
sww,-15.82740,168.18521
tls,-15.49881,167.14046
tgp,-15.56846,166.95640
tnn,-19.37383,169.30106
nwi,-19.56475,169.35320
tmt,-15.08342,166.65881
mnl,-15.22720,166.86695
lht,-13.36017,166.64145
tlm,-15.15530,166.80446
tmi,-15.52053,167.23392
onu,-16.26582,167.59731
uur,-18.67739,169.07956
upv,-16.00785,167.35181
vlp,-14.72877,166.59816
vao,-15.91366,167.27259
vlr,-13.79750,167.46858
vnm,-16.22589,167.42555
vnp,-14.84567,166.68871
wlr,-15.56647,166.90214
tnp,-19.48502,169.36473
wsi,-15.28495,166.70173
lat,41.90264,12.45021
mzg,41.90262,12.45197
bvv,5.26123,-67.56327
bae,1.91649,-66.82799
car,8.34775,-63.86825
ciy,9.18906,-63.03876
cuo,10.20900,-63.01800
pbh,6.90066,-65.82966
gct,10.48533,-67.25787
gae,2.40964,-66.30921
jru,10.57790,-72.67784
wpc,4.53397,-66.56645
mht,1.94686,-66.80437
mcg,5.98581,-67.26349
mch,4.98510,-64.75042
pbg,10.84271,-71.83993
pev,5.24800,-66.08200
aoc,5.40745,-62.14883
pid,4.76169,-66.68582
yae,7.13042,-67.56817
xsu,4.34429,-64.51892
spc,4.92269,-63.22845
tmz,2.76500,-65.88300
vsl,10.32937,-66.76784
wba,9.22718,-61.69748
yar,5.35197,-66.28197
guu,2.16189,-64.94509
yvt,9.81940,-67.42829
yau,5.76636,-65.39914
aem,17.38026,106.40295
bdq,14.07067,108.53682
mlc,22.21666,106.18094
cjm,11.31566,108.56560
crw,10.86271,107.27821
cje,11.67982,108.53856
scb,17.75554,105.77288
cnc,22.31432,102.78361
cua,15.17427,108.41919
enc,22.83897,106.16669
giq,22.56342,104.69800
gir,23.18945,104.99377
giw,23.01089,105.09350
haf,20.85648,106.68744
hld,15.04197,108.19774
hal,14.58172,107.59126
hab,21.02342,105.83514
hro,13.22546,108.99799
hmf,21.48609,104.60567
hmv,23.11348,105.38601
hos,10.77191,106.67869
hre,14.70244,108.66021
jra,13.81530,108.03255
jeh,15.20020,107.84795
kta,14.89674,108.30491
ktv,15.84194,107.65646
kxy,14.92120,108.44490
kjm,21.70502,103.73436
xao,21.45407,103.46874
xhv,17.54467,106.13211
kpm,11.63126,108.03501
lkc,22.40521,102.74576
lbt,22.79953,104.84904
lwh,22.71554,104.67629
lgh,22.23544,103.93067
lha,21.60137,103.88646
cma,11.52013,107.32844
zng,22.39392,103.14384
nty,23.14485,105.38886
cmo,12.47717,107.64693
mng,12.33037,108.37631
mnn,12.03437,107.63733
moo,14.57455,108.36031
mtq,20.70901,105.22657
neo,22.41886,106.43476
nuo,17.73384,105.94156
nut,22.50666,106.48817
tyh,19.40826,104.43929
pac,16.40474,107.15209
phh,22.74531,104.16259
phg,16.20222,107.44097
puo,21.02809,104.02590
laq,22.99163,104.88987
rad,12.96472,108.33170
ren,14.60799,107.83564
roc,11.65983,109.13530
rog,12.21836,108.85020
rgs,11.30814,108.30424
rmx,14.33346,107.44915
sed,14.79363,108.02908
stt,11.71259,106.72151
sti,11.84828,107.06985
tyr,20.85948,104.72409
blt,21.40015,103.80090
twh,22.21094,103.08650
tyj,19.18378,105.01908
thc,19.39690,104.29645
tmm,19.81283,104.97911
tkz,15.44014,108.03977
tas,13.89620,108.25717
tys,22.29526,103.80432
tyt,21.38366,104.00744
tyz,22.05344,105.85588
tou,19.32553,105.34679
tyl,22.75265,104.25039
tdr,14.57905,108.12088
stg,15.47038,107.55469
tsl,21.41693,102.93161
vie,11.27952,106.73014
fud,-14.31654,-178.11182
wls,-13.28551,-176.17073
ayh,15.85040,48.81752
ayn,15.90269,44.87891
acq,14.78714,47.14135
bhm,16.93600,50.23000
gdq,16.72890,51.45554
sqt,12.49328,53.79987
auh,-11.18909,29.35789
bem,-10.46872,30.47282
bwc,-8.92620,29.77107
ilb,-15.51115,26.31326
kqn,-13.25340,25.74251
leb,-12.72265,30.79901
lam,-13.33912,27.72621
leh,-14.77902,28.23071
loz,-15.30410,23.07410
lun,-12.04653,24.56183
lue,-14.37227,23.34787
lyn,-15.39963,23.69318
mgr,-9.07497,31.14305
mho,-16.18305,22.39571
mxo,-14.29287,23.98672
mck,-14.46767,22.40102
nka,-14.72331,24.81179
nse,-14.50338,30.78063
mwn,-9.71227,32.58666
shq,-15.57647,27.48479
sta,-15.60667,28.69228
sie,-15.67961,22.63198
sby,-15.53734,28.76984
toi,-16.74764,26.58488
ttl,-16.27563,24.69290
zsl,-15.51343,28.98984
dov,-18.29502,26.67953
kck,-20.62443,27.96194
kdn,-16.02448,30.50018
mxc,-18.36675,32.50783
nmq,-18.25511,26.08399
nde,-19.70768,28.68473
sna,-18.29002,30.64720
zib,-17.91276,31.02158
fao,62.11943,-6.98954
glv,54.26037,-4.45437
aln,42.52994,20.86907
rmn,42.53663,21.16809
rmo,42.61972,21.24141
srp,42.67797,21.50430
eng,49.45829,-2.56894
eng,49.21964,-2.12942
eng,54.22367,-4.54497
