Dataset,soc_id,xd_id,SpecRef,Year,DND.VarID_Code,VarID,Code,Comment,References,DND.SourceCodedData,DND.Display,DND.AdminComment
LRB,B158,xd1116,,1860,6_940,6,940,,,,,
LRB,B159,xd1116,,1860,6_2099,6,2099,,,,,
LRB,B160,xd1112,,1860,6_4000,6,4000,,,,,
LRB,B161,xd1127,,1860,6_2124,6,2124,,,,,
LRB,B162,xd1094,,1860,6_450,6,450,,,,,
LRB,B163,xd1111,,1850,6_4770,6,4770,,,,,
LRB,B164,xd1125,,1805,6_3500,6,3500,,,,,
LRB,B165,xd1117,,1860,6_2250,6,2250,,,,,
LRB,B166,xd1100,,1860,6_1300,6,1300,,,,,
LRB,B167,xd1098,,NA,6_1770,6,1770,,,,,
LRB,B168,xd983,,1850,6_1500,6,1500,,,,,
LRB,B169,xd1099,,NA,6_652,6,652,,,,,
LRB,B170,xd1120,,NA,6_227,6,227,,,,,
LRB,B171,xd1138,,1850,6_4000,6,4000,,,,,
LRB,B172,xd1119,,1860,6_1170,6,1170,,,,,
LRB,B173,xd1115,,1860,6_3360,6,3360,,,,,
LRB,B174,xd1109,,1860,6_1820,6,1820,,,,,
LRB,B175,xd1136,,1850,6_1212,6,1212,,,,,
LRB,B176,xd1091,,1860,6_900,6,900,,,,,
LRB,B177,xd1113,,1860,6_750,6,750,,,,,
LRB,B178,xd1103,,1870,6_2562,6,2562,,,,,
LRB,B179,xd1093,,1860,6_2925,6,2925,,,,,
LRB,B180,xd1096,,1860,6_1000,6,1000,,,,,
LRB,B181,xd1092,,1870,6_2200,6,2200,,,,,
LRB,B182,xd1095,,1860,6_1500,6,1500,,,,,
LRB,B183,xd1135,,1860,6_1300,6,1300,,,,,
LRB,B184,xd1097,,1860,6_1390,6,1390,,,,,
LRB,B185,xd1110,,1850,6_1900,6,1900,,,,,
LRB,B186,xd1101,,1850,6_2500,6,2500,,,,,
LRB,B187,xd1108,,1860,6_1700,6,1700,,,,,
LRB,B188,xd1140,,1860,6_2000,6,2000,,,,,
LRB,B189,xd1139,,1860,6_1200,6,1200,,,,,
LRB,B190,xd985,,1760,6_977,6,977,,,,,
LRB,B191,xd1290,,1570,6_3000,6,3000,,,,,
LRB,B192,xd1166,,1860,6_42,6,42,,,,,
LRB,B193,xd1215,,1800,6_2800,6,2800,,,,,
LRB,B194,xd1221,,1715,6_600,6,600,,,,,
LRB,B195,xd1166,,1850,6_500,6,500,,,,,
LRB,B196,xd1203,,1870,6_600,6,600,,,,,
LRB,B197,xd1165,,1860,6_222,6,222,,,,,
LRB,B198,xd1202,,1870,6_1000,6,1000,,,,,
LRB,B199,xd1126,,1860,6_500,6,500,,,,,
LRB,B200,xd1166,,1860,6_65,6,65,,,,,
LRB,B201,xd1184,,1860,6_234,6,234,,,,,
LRB,B202,xd1164,,1870,6_2100,6,2100,,,,,
LRB,B203,xd988,,1860,6_105,6,105,,,,,
LRB,B204,xd1189,,1860,6_425,6,425,,,,,
LRB,B205,xd989,,1870,6_170,6,170,,,,,
LRB,B206,xd1162,,1860,6_23,6,23,,,,,
LRB,B207,xd1182,,1860,6_400,6,400,,,,,
LRB,B208,xd1160,,1860,6_485,6,485,,,,,
LRB,B209,xd991,,1860,6_480,6,480,,,,,
LRB,B210,xd1161,,1870,6_481,6,481,,,,,
LRB,B211,xd1162,,1860,6_100,6,100,,,,,
LRB,B212,xd992,,1870,6_385,6,385,,,,,
LRB,B213,xd1185,,1870,6_1000,6,1000,,,,,
LRB,B214,xd1183,,1860,6_435,6,435,,,,,
LRB,B215,xd995,,1870,6_378,6,378,,,,,
LRB,B216,xd1178,,1860,6_500,6,500,,,,,
LRB,B217,xd1171,,1860,6_250,6,250,,,,,
LRB,B218,xd1169,,1860,6_390,6,390,,,,,
LRB,B219,xd993,,1860,6_385,6,385,,,,,
LRB,B221,xd1175,,1860,6_200,6,200,,,,,
LRB,B222,xd1152,,1860,6_405,6,405,,,,,
LRB,B223,xd994,,1870,6_60,6,60,,,,,
LRB,B224,xd995,,1860,6_78,6,78,,,,,
LRB,B225,xd1196,,1850,6_1877,6,1877,,,,,
LRB,B226,xd1157,,1870,6_367,6,367,,,,,
LRB,B227,xd1201,,1860,6_1500,6,1500,,,,,
LRB,B228,xd1176,,1860,6_450,6,450,,,,,
LRB,B229,xd1180,,1860,6_380,6,380,,,,,
LRB,B230,xd1194,,1860,6_1750,6,1750,,,,,
LRB,B231,xd1155,,1870,6_200,6,200,,,,,
LRB,B232,xd1181,,1860,6_550,6,550,,,,,
LRB,B233,xd1170,,1860,6_96,6,96,,,,,
LRB,B234,xd1199,,1860,6_1100,6,1100,,,,,
LRB,B240,xd1275,,1880,6_500,6,500,,,,,
LRB,B241,xd1222,,1870,6_3500,6,3500,,,,,
LRB,B242,xd1259,,1880,6_1425,6,1425,,,,,
LRB,B243,xd1216,,1870,6_392,6,392,,,,,
LRB,B244,xd1219,,1860,6_1908,6,1908,,,,,
LRB,B245,xd1224,,1860,6_2750,6,2750,,,,,
LRB,B246,xd1228,,1860,6_3000,6,3000,,,,,
LRB,B248,xd1223,,1870,6_4650,6,4650,,,,,
LRB,B249,xd1227,,1870,6_12725,6,12725,,,,,
LRB,B250,xd1205,,1880,6_1200,6,1200,,,,,
LRB,B252,xd1200,,1860,6_1500,6,1500,,,,,
LRB,B253,xd1208,,1870,6_2260,6,2260,,,,,
LRB,B254,xd1229,,1850,6_2000,6,2000,,,,,
LRB,B255,xd1217,,1850,6_1525,6,1525,,,,,
LRB,B256,xd1211,,1850,6_2425,6,2425,,,,,
LRB,B257,xd1210,,1870,6_4500,6,4500,,,,,
LRB,B258,xd1218,,1850,6_4650,6,4650,,,,,
LRB,B259,xd1212,,1850,6_3110,6,3110,,,,,
LRB,B260,xd1226,,1880,6_700,6,700,,,,,
LRB,B268,xd1072,,1880,6_1700,6,1700,,,,,
LRB,B269,xd1088,,1860,6_1500,6,1500,,,,,
LRB,B270,xd1076,,1870,6_441,6,441,,,,,
LRB,B271,xd1079,,1850,6_965.5,6,965.5,,,,,
LRB,B272,xd997,,1880,6_4000,6,4000,,,,,
LRB,B273,xd1070,,1880,6_14000,6,14000,,,,,
LRB,B274,xd1078,,1850,6_5000,6,5000,,,,,
LRB,B275,xd1081,,1860,6_2000,6,2000,,,,,
LRB,B276,xd1207,,1860,6_4000,6,4000,,,,,
LRB,B277,xd1074,,1880,6_459,6,459,,,,,
LRB,B278,xd1085,,1860,6_1661,6,1661,,,,,
LRB,B279,xd1087,,1880,6_1650,6,1650,,,,,
LRB,B280,xd1086,,1880,6_347,6,347,,,,,
LRB,B281,xd1080,,NA,6_1500,6,1500,,,,,
LRB,B282,xd1073,,1860,6_2475,6,2475,,,,,
LRB,B283,xd1083,,1880,6_2000,6,2000,,,,,
LRB,B284,xd1077,,1880,6_1324,6,1324,,,,,
LRB,B285,xd1075,,1860,6_2400,6,2400,,,,,
LRB,B286,xd1084,,1860,6_332,6,332,,,,,
LRB,B287,xd1105,,1880,6_1300,6,1300,,,,,
LRB,B288,xd1090,,1890,6_14500,6,14500,,,,,
LRB,B289,xd1104,,1880,6_10100,6,10100,,,,,
LRB,B290,xd1068,,1890,6_10000,6,10000,,,,,
LRB,B291,xd1106,,1880,6_1950,6,1950,,,,,
LRB,B292,xd1082,,1880,6_12000,6,12000,,,,,
LRB,B293,xd998,,1880,6_3000,6,3000,,,,,
LRB,B294,xd999,,1840,6_8800,6,8800,,,,,
LRB,B295,xd1102,,1890,6_156,6,156,,,,,
LRB,B296,xd1000,,1850,6_7200,6,7200,,,,,
LRB,B297,xd1027,,1930,6_3170,6,3170,,,,,
LRB,B298,xd1067,,1830,6_13500,6,13500,,,,,
LRB,B299,xd1064,,1930,6_864,6,864,,,,,
LRB,B315,xd1141,,1850,6_1510,6,1510,,,,,
LRB,B316,xd1151,,1860,6_1155,6,1155,,,,,
LRB,B317,xd1148,,1870,6_5000,6,5000,,,,,
LRB,B318,xd1149,,1880,6_3780,6,3780,,,,,
LRB,B319,xd1150,,1860,6_2132,6,2132,,,,,
LRB,B320,xd1146,,1860,6_1000,6,1000,,,,,
LRB,B321,xd1147,,1880,6_875,6,875,,,,,
LRB,B322,xd1001,,1860,6_1500,6,1500,,,,,
LRB,B323,xd1174,,1870,6_687,6,687,,,,,
LRB,B324,xd1153,,1850,6_4000,6,4000,,,,,
LRB,B325,xd1142,,1860,6_5150,6,5150,,,,,
LRB,B326,xd1145,,1870,6_1000,6,1000,,,,,
LRB,B327,xd1055,,1870,6_3000,6,3000,,,,,
LRB,B328,xd1054,,1800,6_76,6,76,,,,,
LRB,B329,xd1058,,1700,6_4393,6,4393,,,,,
LRB,B330,xd1144,,1860,6_800,6,800,,,,,
LRB,B331,xd1053,,1880,6_230,6,230,,,,,
LRB,B332,xd1049,,1870,6_185,6,185,,,,,
LRB,B333,xd1143,,1850,6_14582,6,14582,,,,,
LRB,B334,xd1050,,1940,6_382,6,382,,,,,
LRB,B335,xd1003,,1900,6_250,6,250,,,,,
LRB,B336,xd1069,,1865,6_405,6,405,,,,,
LRB,B337,xd1051,,1800,6_221,6,221,,,,,
LRB,B338,xd1062,,1880,6_450,6,450,,,,,
LRB,B339,xd1004,,1850,6_225,6,225,,,,,
LRB,B340,xd1005,,1900,6_150,6,150,,,,,
LRB,B341,xd1006,,1890,6_250,6,250,,,,,
LRB,B342,xd1048,,1880,6_2700,6,2700,,,,,
LRB,B343,xd1044,,1880,6_656,6,656,,,,,
LRB,B344,xd1045,,1850,6_1000,6,1000,,,,,
LRB,B345,xd1034,,1860,6_2454,6,2454,,,,,
LRB,B346,xd1056,,1920,6_540,6,540,,,,,
LRB,B347,xd1043,,1870,6_810,6,810,,,,,
LRB,B348,xd1206,,1880,6_2500,6,2500,,,,,
LRB,B349,xd1035,,1880,6_525,6,525,,,,,
LRB,B350,xd1007,,1800,6_780,6,780,,,,,
LRB,B351,xd1008,,1880,6_1000,6,1000,,,,,
LRB,B352,xd1009,,1860,6_572,6,572,,,,,
LRB,B353,xd1065,,1900,6_4460,6,4460,,,,,
LRB,B354,xd1010,,1880,6_2000,6,2000,,,,,
LRB,B355,xd1046,,1880,6_2850,6,2850,,,,,
LRB,B356,xd1037,,1880,6_4863,6,4863,,,,,
LRB,B357,xd1066,,1880,6_1500,6,1500,,,,,
LRB,B358,xd1033,,1860,6_825,6,825,,,,,
LRB,B359,xd1026,,1930,6_162,6,162,,,,,
LRB,B360,xd1011,,1900,6_450,6,450,,,,,
LRB,B361,xd1032,,1860,6_1590,6,1590,,,,,
LRB,B362,xd1042,,1870,6_4500,6,4500,,,,,
LRB,B363,xd1012,,1890,6_1500,6,1500,,,,,
LRB,B364,xd1013,,1860,6_330,6,330,,,,,
LRB,B365,xd1063,,1890,6_400,6,400,,,,,
LRB,B369,xd1014,,1870,6_1600,6,1600,,,,,
LRB,B370,xd1015,,1890,6_500,6,500,,,,,
LRB,B371,xd1016,,1880,6_975,6,975,,,,,
LRB,B372,xd1039,,1890,6_1460,6,1460,,,,,
LRB,B373,xd1017,,1890,6_450,6,450,,,,,
LRB,B374,xd1038,,1900,6_700,6,700,,,,,
LRB,B375,xd1018,,1900,6_550,6,550,,,,,
LRB,B377,xd1029,,1950,6_240,6,240,,,,,
LRB,B378,xd1019,,1910,6_2500,6,2500,,,,,
LRB,B379,xd1020,,1920,6_600,6,600,,,,,
LRB,B380,xd1021,,1880,6_450,6,450,,,,,
LRB,B381,xd1022,,1920,6_2000,6,2000,,,,,
LRB,B382,xd1023,,1920,6_164,6,164,,,,,
LRB,B383,xd1024,,1880,6_130,6,130,,,,,
LRB,B384,xd1025,,1920,6_1193,6,1193,,,,,
LRB,B385,xd1041,,1880,6_5112,6,5112,,,,,
LRB,B386,xd1030,,1880,6_6000,6,6000,,,,,
LRB,B387,xd1060,,1880,6_500,6,500,,,,,
LRB,B388,xd1040,,1880,6_567,6,567,,,,,
LRB,B389,xd1036,,1880,6_550,6,550,,,,,
LRB,B390,xd1031,,1880,6_300,6,300,,,,,
LRB,B1,xd758,,1970,7_2960,7,2960,,,,,
LRB,B2,xd900,,1968,7_980,7,980,,,,,
LRB,B3,xd757,,1900,7_128260,7,128260,,,,,
LRB,B4,xd901,,1989,7_860,7,860,,,,,
LRB,B5,xd902,,1952,7_980,7,980,,,,,
LRB,B6,xd903,,1906,7_570,7,570,,,,,
LRB,B7,xd904,,1903,7_1790,7,1790,,,,,
LRB,B8,xd686,,1870,7_1390,7,1390,,,,,
LRB,B9,xd725,,1920,7_2080,7,2080,,,,,
LRB,B10,xd690,,1900,7_390,7,390,,,,,
LRB,B11,xd905,,1972,7_790,7,790,,,,,
LRB,B12,xd906,,1965,7_700,7,700,,,,,
LRB,B13,xd907,,1979,7_3910,7,3910,,,,,
LRB,B14,xd908,,1924,7_120,7,120,,,,,
LRB,B15,xd672,,1940,7_340,7,340,,,,,
LRB,B16,xd909,,1963,7_600,7,600,,,,,
LRB,B17,xd910,,1963,7_31160,7,31160,,,,,
LRB,B18,xd911,,1963,7_2860,7,2860,,,,,
LRB,B19,xd912,,1946,7_1130,7,1130,,,,,
LRB,B20,xd913,,1974,7_360,7,360,,,,,
LRB,B21,xd914,,1978,7_100,7,100,,,,,
LRB,B22,xd635,,1900,7_350,7,350,,,,,
LRB,B23,xd915,,1900,7_74400,7,74400,,,,,
LRB,B24,xd636,,1900,7_62500,7,62500,,,,,
LRB,B25,xd617,,1920,7_7670,7,7670,,,,,
LRB,B26,xd634,,1900,7_386880,7,386880,,,,,
LRB,B27,xd620,,1933,7_190430,7,190430,,,,,
LRB,B28,xd622,,1860,7_27490,7,27490,,,,,
LRB,B35,xd1330,,1950,7_14280,7,14280,,,,,
LRB,B36,xd1358,,1960,7_7690,7,7690,,,,,
LRB,B37,xd916,,1968,7_1640,7,1640,,,,,
LRB,B38,xd1345,,1989,7_820,7,820,,,,,
LRB,B39,xd1347,,1960,7_8740,7,8740,,,,,
LRB,B40,xd917,,1990,7_3010,7,3010,,,,,
LRB,B41,xd1397,,1920,7_1650,7,1650,,,,,
LRB,B42,xd1403,,1901,7_6680,7,6680,,,,,
LRB,B43,xd1362,,1940,7_1560,7,1560,,,,,
LRB,B44,xd918,,1968,7_2580,7,2580,,,,,
LRB,B45,xd1401,,1938,7_3020,7,3020,,,,,
LRB,B46,xd919,,1600,7_14200,7,14200,,,,,
LRB,B47,xd920,,1975,7_2870,7,2870,,,,,
LRB,B48,xd1413,,1880,7_23940,7,23940,,,,,
LRB,B49,xd921,,1954,7_310,7,310,,,,,
LRB,B50,xd1411,,1910,7_2600,7,2600,,,,,
LRB,B51,xd1386,,1870,7_475300,7,475300,,,,,
LRB,B52,xd922,,1880,7_15390,7,15390,,,,,
LRB,B53,xd1387,,1900,7_22690,7,22690,,,,,
LRB,B54,xd1385,,1880,7_48100,7,48100,,,,,
LRB,B55,xd1383,,1870,7_8800,7,8800,,,,,
LRB,B60,xd923,,1980,7_12000,7,12000,,,,,
LRB,B61,xd924,,1976,7_7000,7,7000,,,,,
LRB,B62,xd925,,1977,7_3750,7,3750,,,,,
LRB,B63,xd926,,1980,7_22000,7,22000,,,,,
LRB,B64,xd927,,1980,7_4700,7,4700,,,,,
LRB,B65,xd5,,1930,7_3400,7,3400,,,,,
LRB,B66,xd928,,NA,7_6880,7,6880,,,,,
LRB,B67,xd929,,1950,7_4300,7,4300,,,,,
LRB,B68,xd930,,1920,7_52000,7,52000,,,,,
LRB,B69,xd9,,1910,7_2500,7,2500,,,,,
LRB,B70,xd2,,1920,7_370,7,370,,,,,
LRB,B71,xd931,,1928,7_230000,7,230000,,,,,
LRB,B72,xd1,,1950,7_11000,7,11000,,,,,
LRB,B73,xd7,,1910,7_60000,7,60000,,,,,
LRB,B74,xd932,,1962,7_18000,7,18000,,,,,
LRB,B75,xd933,,1976,7_15000,7,15000,,,,,
LRB,B76,xd934,,1968,7_11800,7,11800,,,,,
LRB,B77,xd935,,1920,7_57000,7,57000,,,,,
LRB,B78,xd936,,1950,7_7840,7,7840,,,,,
LRB,B79,xd8,,NA,7_12350,7,12350,,,,,
LRB,B82,xd937,,1848,7_400,7,400,,,,,
LRB,B83,xd938,,1900,7_3900,7,3900,,,,,
LRB,B84,xd939,,1978,7_7300,7,7300,,,,,
LRB,B85,xd940,,1970,7_200,7,200,,,,,
LRB,B86,xd941,,1973,7_80,7,80,,,,,
LRB,B87,xd774,,1950,7_550,7,550,,,,,
LRB,B88,xd777,,1930,7_5000,7,5000,,,,,
LRB,B89,xd942,,1920,7_2600,7,2600,,,,,
LRB,B90,xd781,,1920,7_8300,7,8300,,,,,
LRB,B91,xd943,,1920,7_6000,7,6000,,,,,
LRB,B92,xd944,,1960,7_7000,7,7000,,,,,
LRB,B93,xd945,,1930,7_700,7,700,,,,,
LRB,B94,xd775,,1937,7_1300,7,1300,,,,,
LRB,B95,xd778,,1920,7_7100,7,7100,,,,,
LRB,B96,xd946,,1880,7_1300,7,1300,,,,,
LRB,B97,xd776,,1930,7_2600,7,2600,,,,,
LRB,B98,xd947,,1926,7_130,7,130,,,,,
LRB,B99,xd948,,1900,7_1000,7,1000,,,,,
LRB,B100,xd949,,NA,7_10400,7,10400,,,,,
LRB,B101,xd950,,1934,7_12500,7,12500,,,,,
LRB,B102,xd951,,1909,7_400,7,400,,,,,
LRB,B103,xd952,,1928,7_250,7,250,,,,,
LRB,B104,xd953,,NA,7_14300,7,14300,,,,,
LRB,B105,xd954,,1900,7_1300,7,1300,,,,,
LRB,B106,xd780,,1910,7_11700,7,11700,,,,,
LRB,B107,xd955,,1870,7_9600,7,9600,,,,,
LRB,B108,xd956,,1934,7_33800,7,33800,,,,,
LRB,B109,xd773,,1965,7_137800,7,137800,,,,,
LRB,B110,xd957,,1880,7_500,7,500,,,,,
LRB,B111,xd958,,1960,7_22600,7,22600,,,,,
LRB,B112,xd959,,1968,7_78700,7,78700,,,,,
LRB,B113,xd960,,1936,7_22900,7,22900,,,,,
LRB,B114,xd961,,1848,7_2300,7,2300,,,,,
LRB,B115,xd962,,1840,7_1370,7,1370,,,,,
LRB,B116,xd963,,1900,7_33000,7,33000,,,,,
LRB,B117,xd964,,1965,7_46300,7,46300,,,,,
LRB,B118,xd965,,1968,7_78000,7,78000,,,,,
LRB,B119,xd966,,1850,7_6000,7,6000,,,,,
LRB,B120,xd967,,1968,7_59800,7,59800,,,,,
LRB,B121,xd779,,1900,7_21800,7,21800,,,,,
LRB,B122,xd968,,1870,7_45500,7,45500,,,,,
LRB,B123,xd969,,1922,7_57200,7,57200,,,,,
LRB,B124,xd772,,1900,7_76700,7,76700,,,,,
LRB,B125,xd970,,1880,7_12000,7,12000,,,,,
LRB,B126,xd971,,1912,7_49400,7,49400,,,,,
LRB,B127,xd972,,1941,7_63700,7,63700,,,,,
LRB,B128,xd973,,1890,7_19500,7,19500,,,,,
LRB,B129,xd974,,1840,7_7200,7,7200,,,,,
LRB,B130,xd784,,1910,7_70110,7,70110,,,,,
LRB,B131,xd975,,1850,7_500,7,500,,,,,
LRB,B132,xd976,,1850,7_12700,7,12700,,,,,
LRB,B133,xd977,,1850,7_7000,7,7000,,,,,
LRB,B134,xd978,,1850,7_7800,7,7800,,,,,
LRB,B135,xd979,,1850,7_1900,7,1900,,,,,
LRB,B136,xd980,,1830,7_8570,7,8570,,,,,
LRB,B137,xd783,,1830,7_3370,7,3370,,,,,
LRB,B143,xd1289,,1900,7_2160,7,2160,,,,,
LRB,B144,xd1131,,1870,7_8400,7,8400,,,,,
LRB,B145,xd1132,,1870,7_400,7,400,,,,,
LRB,B146,xd1134,,1880,7_3640,7,3640,,,,,
LRB,B147,xd1137,,1850,7_16600,7,16600,,,,,
LRB,B148,xd1123,,1860,7_17070,7,17070,,,,,
LRB,B149,xd1130,,1870,7_19900,7,19900,,,,,
LRB,B150,xd1133,,1860,7_8120,7,8120,,,,,
LRB,B151,xd1124,,1860,7_380,7,380,,,,,
LRB,B152,xd1118,,1850,7_5800,7,5800,,,,,
LRB,B153,xd1107,,1850,7_4500,7,4500,,,,,
LRB,B154,xd1129,,1850,7_940,7,940,,,,,
LRB,B155,xd1121,,1850,7_1850,7,1850,,,,,
LRB,B156,xd1128,,1770,7_7700,7,7700,,,,,
LRB,B157,xd1122,,1870,7_1350,7,1350,,,,,
LRB,B158,xd1116,,1860,7_740,7,740,,,,,
LRB,B159,xd1116,,1860,7_540,7,540,,,,,
LRB,B160,xd1112,,1860,7_6800,7,6800,,,,,
LRB,B161,xd1127,,1860,7_1800,7,1800,,,,,
LRB,B162,xd1094,,1860,7_990,7,990,,,,,
LRB,B163,xd1111,,1850,7_12000,7,12000,,,,,
LRB,B164,xd1125,,1805,7_9400,7,9400,,,,,
LRB,B165,xd1117,,1860,7_2030,7,2030,,,,,
LRB,B166,xd1100,,1860,7_954,7,954,,,,,
LRB,B167,xd1098,,NA,7_1820,7,1820,,,,,
LRB,B168,xd983,,1850,7_2800,7,2800,,,,,
LRB,B169,xd1099,,NA,7_560,7,560,,,,,
LRB,B170,xd1120,,NA,7_350,7,350,,,,,
LRB,B171,xd1138,,1850,7_3040,7,3040,,,,,
LRB,B172,xd1119,,1860,7_970,7,970,,,,,
LRB,B173,xd1115,,1860,7_3100,7,3100,,,,,
LRB,B174,xd1109,,1860,7_5810,7,5810,,,,,
LRB,B175,xd1136,,1850,7_4950,7,4950,,,,,
LRB,B176,xd1091,,1860,7_7000,7,7000,,,,,
LRB,B177,xd1113,,1860,7_1120,7,1120,,,,,
LRB,B178,xd1103,,1870,7_2100,7,2100,,,,,
LRB,B179,xd1093,,1860,7_11700,7,11700,,,,,
LRB,B180,xd1096,,1860,7_1250,7,1250,,,,,
LRB,B181,xd1092,,1870,7_3280,7,3280,,,,,
LRB,B182,xd1095,,1860,7_3200,7,3200,,,,,
LRB,B183,xd1135,,1860,7_7250,7,7250,,,,,
LRB,B184,xd1097,,1860,7_1320,7,1320,,,,,
LRB,B185,xd1110,,1850,7_8100,7,8100,,,,,
LRB,B186,xd1101,,1850,7_1900,7,1900,,,,,
LRB,B187,xd1108,,1860,7_9850,7,9850,,,,,
LRB,B188,xd1140,,1860,7_9000,7,9000,,,,,
LRB,B189,xd1139,,1860,7_8980,7,8980,,,,,
LRB,B190,xd985,,1760,7_16290,7,16290,,,,,
LRB,B191,xd1290,,1570,7_33300,7,33300,,,,,
LRB,B192,xd1166,,1860,7_3270,7,3270,,,,,
LRB,B193,xd1215,,1800,7_13300,7,13300,,,,,
LRB,B194,xd1221,,1715,7_37300,7,37300,,,,,
LRB,B195,xd1166,,1850,7_23600,7,23600,,,,,
LRB,B196,xd1203,,1870,7_40500,7,40500,,,,,
LRB,B197,xd1165,,1860,7_2590,7,2590,,,,,
LRB,B198,xd1202,,1870,7_25900,7,25900,,,,,
LRB,B199,xd1126,,1860,7_4200,7,4200,,,,,
LRB,B200,xd1166,,1860,7_2800,7,2800,,,,,
LRB,B201,xd1184,,1860,7_6800,7,6800,,,,,
LRB,B202,xd1164,,1870,7_5520,7,5520,,,,,
LRB,B203,xd988,,1860,7_5260,7,5260,,,,,
LRB,B204,xd1189,,1860,7_11460,7,11460,,,,,
LRB,B205,xd989,,1870,7_2880,7,2880,,,,,
LRB,B206,xd1162,,1860,7_650,7,650,,,,,
LRB,B207,xd1182,,1860,7_5790,7,5790,,,,,
LRB,B208,xd1160,,1860,7_2620,7,2620,,,,,
LRB,B209,xd991,,1860,7_13880,7,13880,,,,,
LRB,B210,xd1161,,1870,7_2180,7,2180,,,,,
LRB,B211,xd1162,,1860,7_2570,7,2570,,,,,
LRB,B212,xd992,,1870,7_3630,7,3630,,,,,
LRB,B213,xd1185,,1870,7_33760,7,33760,,,,,
LRB,B214,xd1183,,1860,7_25970,7,25970,,,,,
LRB,B215,xd995,,1870,7_6260,7,6260,,,,,
LRB,B216,xd1178,,1860,7_4270,7,4270,,,,,
LRB,B217,xd1171,,1860,7_5840,7,5840,,,,,
LRB,B218,xd1169,,1860,7_2340,7,2340,,,,,
LRB,B219,xd993,,1860,7_2400,7,2400,,,,,
LRB,B221,xd1175,,1860,7_12200,7,12200,,,,,
LRB,B222,xd1152,,1860,7_15600,7,15600,,,,,
LRB,B223,xd994,,1870,7_5400,7,5400,,,,,
LRB,B224,xd995,,1860,7_5840,7,5840,,,,,
LRB,B225,xd1196,,1850,7_12600,7,12600,,,,,
LRB,B226,xd1157,,1870,7_2700,7,2700,,,,,
LRB,B227,xd1201,,1860,7_96000,7,96000,,,,,
LRB,B228,xd1176,,1860,7_3260,7,3260,,,,,
LRB,B229,xd1180,,1860,7_36540,7,36540,,,,,
LRB,B230,xd1194,,1860,7_23370,7,23370,,,,,
LRB,B231,xd1155,,1870,7_16080,7,16080,,,,,
LRB,B232,xd1181,,1860,7_8810,7,8810,,,,,
LRB,B233,xd1170,,1860,7_5260,7,5260,,,,,
LRB,B234,xd1199,,1860,7_25640,7,25640,,,,,
LRB,B240,xd1275,,1880,7_98000,7,98000,,,,,
LRB,B241,xd1222,,1870,7_150000,7,150000,,,,,
LRB,B242,xd1259,,1880,7_122850,7,122850,,,,,
LRB,B243,xd1216,,1870,7_28000,7,28000,,,,,
LRB,B244,xd1219,,1860,7_46000,7,46000,,,,,
LRB,B245,xd1224,,1860,7_57000,7,57000,,,,,
LRB,B246,xd1228,,1860,7_40000,7,40000,,,,,
LRB,B248,xd1223,,1870,7_80000,7,80000,,,,,
LRB,B249,xd1227,,1870,7_145000,7,145000,,,,,
LRB,B250,xd1205,,1880,7_59500,7,59500,,,,,
LRB,B252,xd1200,,1860,7_64900,7,64900,,,,,
LRB,B253,xd1208,,1870,7_67000,7,67000,,,,,
LRB,B254,xd1229,,1850,7_71680,7,71680,,,,,
LRB,B255,xd1217,,1850,7_60000,7,60000,,,,,
LRB,B256,xd1211,,1850,7_70000,7,70000,,,,,
LRB,B257,xd1210,,1870,7_140000,7,140000,,,,,
LRB,B258,xd1218,,1850,7_170000,7,170000,,,,,
LRB,B259,xd1212,,1850,7_70000,7,70000,,,,,
LRB,B260,xd1226,,1880,7_40000,7,40000,,,,,
LRB,B268,xd1072,,1880,7_3000,7,3000,,,,,
LRB,B269,xd1088,,1860,7_1550,7,1550,,,,,
LRB,B270,xd1076,,1870,7_1200,7,1200,,,,,
LRB,B271,xd1079,,1850,7_2980,7,2980,,,,,
LRB,B272,xd997,,1880,7_18200,7,18200,,,,,
LRB,B273,xd1070,,1880,7_9100,7,9100,,,,,
LRB,B274,xd1078,,1850,7_14800,7,14800,,,,,
LRB,B275,xd1081,,1860,7_1920,7,1920,,,,,
LRB,B276,xd1207,,1860,7_17000,7,17000,,,,,
LRB,B277,xd1074,,1880,7_410,7,410,,,,,
LRB,B278,xd1085,,1860,7_2830,7,2830,,,,,
LRB,B279,xd1087,,1880,7_2500,7,2500,,,,,
LRB,B280,xd1086,,1880,7_1000,7,1000,,,,,
LRB,B281,xd1080,,NA,7_3630,7,3630,,,,,
LRB,B282,xd1073,,1860,7_4500,7,4500,,,,,
LRB,B283,xd1083,,1880,7_9750,7,9750,,,,,
LRB,B284,xd1077,,1880,7_1270,7,1270,,,,,
LRB,B285,xd1075,,1860,7_3390,7,3390,,,,,
LRB,B286,xd1084,,1860,7_270,7,270,,,,,
LRB,B287,xd1105,,1880,7_6820,7,6820,,,,,
LRB,B288,xd1090,,1890,7_21100,7,21100,,,,,
LRB,B289,xd1104,,1880,7_24100,7,24100,,,,,
LRB,B290,xd1068,,1890,7_10300,7,10300,,,,,
LRB,B291,xd1106,,1880,7_15000,7,15000,,,,,
LRB,B292,xd1082,,1880,7_105000,7,105000,,,,,
LRB,B293,xd998,,1880,7_12720,7,12720,,,,,
LRB,B294,xd999,,1840,7_28700,7,28700,,,,,
