iso_693-3,id,name,level,status,parent_id,latitude,longitude,iso_code_glottolog,iso_693-3,iso_change_note,wals_codes
,west2790,West Chadic B,family,established,west2785,,,,,,
,west2791,West Palaungic,family,established,pala1352,,,,,,
,west2792,West Slavic,family,established,slav1255,,,,,,
,west2793,West Germanic,family,established,nort3152,,,,,,
,west2794,Western Iranian,family,established,iran1269,,,,,,
,west2795,Western Huon,family,established,huon1246,,,,,,
,west2797,Western Tani,family,established,prew1234,,,,,,
,west2798,Western Kra,family,established,sout3143,,,,,,
,west2799,West Chadic A.2-3,family,established,west2714,,,,,,
,west2800,West Chadic B.3,family,established,west2790,,,,,,
,west2801,Western Benue-Congo Plateau,family,established,benu1248,,,,,,
,west2802,Western Gbe,family,established,gbee1241,,,,,,
,west2803,West Hmongic,family,established,nucl1720,,,,,,
,west2804,Western South Slavic,family,established,sout3147,,,,,,
,west2805,West Scandinavian,family,established,nort3160,,,,,,
,west2806,Western Magadhan,family,established,biha1245,,,,,,
,west2807,Western Kordofan Nubian,family,established,kord1246,,,,,,
,west2808,Western Waka-Kabic,family,established,waka1283,,,,,,
,west2809,Western Nahuatl,family,established,azte1234,,,,,,
,west2810,Western Southwestern Apachean,family,established,sout3151,,,,,,
,west2811,Western Subanen,family,established,suba1253,,,,,,
,west2812,Western Hindi,family,established,subc1234,,,,,,
,west2813,Western Romance,family,established,ital1285,,,,,,
,west2814,Western Periphery-North Guerrero Nahuatl,family,established,west2809,,,,,,
,west2815,Western Aramaic,family,established,aram1259,,,,,,
,west2816,Western Tano,family,established,tano1248,,,,,,
,west2817,West Central Maluku,family,established,cent2254,,,,,,
,west2818,Western Oceanic linkage,family,established,ocea1241,,,,,,
,west2820,West Bisayan,family,established,bisa1268,,,,,,
,west2821,Western Malayic Dayak,family,established,mala1538,,,,,,
,west2822,Western Goidelic,family,established,goid1240,,,,,,
,west2823,Westphalic,family,established,lowg1239,,,,,,
,west2824,Western Alta Mixtec,family,established,mixt1427,,,,,,
,west2825,Western Periphery Nahuatl,family,established,west2814,,,,,,
,west2826,West Mbam (A.40),family,established,mbam1252,,,,,,
,west2827,Western Ede,family,established,edea1234,,,,,,
,west2828,West Kambaric,family,established,kamb1319,,,,,,
,west2829,West Manobo,family,established,cent2088,,,,,,
,west2830,Western Gujaratic,family,established,guja1256,,,,,,
,west2831,Western Rajasthani,family,established,raja1256,,,,,,
,west2832,West Coast Mixtec,family,established,coas1316,,,,,,
,west2833,Western Greater Luyana,family,established,grea1287,,,,,,
,west2834,Western Botatwe,family,established,bota1239,,,,,,
,west2835,West Ring,family,established,ring1243,,,,,,
,west2836,Western Ngbaka,family,established,ngba1292,,,,,,
,west2837,Western Grusi,family,established,east2740,,,,,,
,west2838,West Ibero-Romance,family,established,sout3183,,,,,,
,west2839,West Teke,family,established,teke1283,,,,,,
,west2840,Western Central Kenya Bantu,family,established,cent2274,,,,,,
,west2841,West Nyanza,family,established,grea1289,,,,,,
,west2842,Western Lakes Bantu,family,established,grea1289,,,,,,
,west2843,West Piru Bay,family,established,piru1243,,,,,,
,west2844,Western Micronesian,family,established,cent2276,,,,,,
,west2845,West Santo,family,established,espi1234,,,,,,
,west2846,West Ruvu,family,established,ruvu1235,,,,,,
,west2847,Western Munic,family,established,muni1259,,,,,,
,west2848,West Manus I,family,established,west2533,,,,,,
,west2849,West Manus II,family,established,west2533,,,,,,
,west2850,West Central Papuan linkage,family,established,cent2070,,,,,,
,west2851,West African Creole English,family,established,guin1259,,,,,,
,west2852,West Kilimanjaro,family,established,chag1250,,,,,,
,west2853,West Hoamoal,family,established,hoam1238,,,,,,
,west2854,Western Caribbean Creole,family,established,cari1284,,,,,,
,west2855,Western Trukic,family,established,truk1243,,,,,,
,west2856,West Choiseul,family,established,choi1242,,,,,,
,west2857,West New Georgia,family,established,newg1239,,,,,,
,west2858,Western Luyia,family,established,saam1285,,,,,,
,west2859,Western MSA,family,established,mode1252,,,,,,
,west2860,Western Shinaic,family,established,shin1270,,,,,,
,west2861,West Nyala,language,established,west2858,,,,,,
,west2862,Western Ngero,family,established,nger1240,,,,,,
,west2864,West Greenlandic Eskimo Pidgin,language,established,eski1267,,,,,,
,west2865,Western Mayan,family,established,core1254,,,,,,
,west2866,West Khanty,family,established,khan1279,,,,,,
wwo,weta1242,Wetamut,language,established,torr1262,-14.2916,167.55,wwo,wwo,,
,weta1243,Wetan,dialect,,luan1263,,,,,,
,weta1245,Wetar,family,established,nort3194,,,,,,
,wete1237,Wete,dialect,,dehu1237,,,,,,
,wetu1238,Wetu,dialect,,jurm1239,,,,,,
wea,wewa1238,Wewaw,language,established,sgaw1244,19.020577,96.540526,wea,wea,,
wec,wewe1238,Wè Western,language,established,guer1240,6.36463,-8.40234,wec,wec,,
,wewe1239,Wewewa-Laboya,family,established,sumb1243,,,,,,
,weye1237,Weyewa,dialect,,weje1237,,,,,,
,weyo1238,Weyoko,dialect,,buna1276,,,,,,
woy,weyt1237,Weyto,language,unattested,unat1236,11.9415,35.6337,woy,woy,,
,whit1260,White Russia Romani,dialect,,balt1257,,,,,,
,whit1261,White Russian Romani,dialect,,balt1257,,,,,,
,whit1262,White Nogai,dialect,,noga1249,,,,,,
,whit1263,White Lisu,dialect,,lisu1250,,,,,,
,whit1264,White Khoany,dialect,,phun1245,,,,,,
,whit1265,White Tai,family,established,sout2743,,,,,,
lwh,whit1266,White Lachi,language,established,lach1247,22.726,104.66,lwh,lwh,,
giw,whit1267,White Gelao,language,established,sout2749,23.0196,105.07,giw,giw,,
,whit1268,White Bolon,dialect,,bolo1266,,,,,,
tnp,whit1269,Whitesands,language,established,whit1270,-19.5019,169.381,tnp,tnp,,
,whit1270,Whitesands-North Tanna linkage,family,established,nort3218,,,,,,
tua,wiar1238,Wiarumus,language,established,mand1470,-3.63409,143.756,tua,tua,,
,wias1238,Wiase,dialect,,dwan1238,,,,,,
,wibo1238,Wibo,dialect,,mwan1247,,,,,,
wic,wich1260,Wichita,language,established,nort2950,35.0665,-98.1831,wic,wic,,wic
,wich1261,Wichi,family,established,mata1291,,,,,,
mtp,wich1262,Wichí Lhamtés Nocten,language,established,wich1261,-21.988,-63.5971,mtp,mtp,,
wlv,wich1263,Wichí Lhamtés Vejoz,language,established,wich1261,-24.2189,-61.9117,wlv,wlv,,
mzh,wich1264,Wichí Lhamtés Güisnay,language,established,wich1261,-23.1633,-62.1757,mzh,mzh,,wch
,wide1239,Wide Grassfields,family,established,sout3152,,,,,,
,widi1234,Widikum-Tadkon,family,established,momo1242,,,,,,
,wiga1237,Wiga,dialect,,sina1266,,,,,,
,wiin1238,Wiindza-Baali,dialect,,ngom1268,,,,,,
wik,wika1238,Wikalkan,language,established,ngat1246,-13.6835,141.557,wik,wik,,
,wika1239,Wik,family,established,comp1236,,,,,,
wie,wike1239,Wik-Epa,language,established,kuku1276,-13.846,141.858,wie,wie,,
wij,wiki1239,Wik-Iiyanh,language,established,kuku1277,-14.1273,142.781,wij,wij,,
wif,wikk1239,Wik-Keyangan,language,unattested,pama1252,-14.2649,142.005,wif,wif,,
wih,wikm1246,Wik-Me'anha,language,established,kuku1276,-14.058,141.925,wih,wih,,
wim,wikm1247,Wik-Mungkan,language,established,kuku1277,-13.9805,141.816,wim,wim,,wmu
,wikn1244,Wik-Ngandjara,dialect,,wika1238,,,,,,
wig,wikn1245,Wik-Ngathana,language,established,ngat1246,-13.8691,141.532,wig,wig,,wn
wua,wikn1246,Wikngenchera,language,established,comp1236,-13.4957,141.599,wua,wua,,
wil,wila1240,Wilawila,language,established,nort2751,-14.9105,126.6,wil,wil,,
,wile1238,Wile,dialect,,malb1235,,,,,,
,wilj1239,Wiljakali,dialect,,darl1243,,,,,,
,will1242,Willong Circle,dialect,,mara1379,,,,,,
,will1243,Willaumez,family,established,meso1253,,,,,,
,wina1237,Winatu,dialect,,umaa1242,,,,,,
,wina1241,Wina,dialect,,cent2188,,,,,,
,wind1243,Windisch,dialect,,slov1268,,,,,,
,wind1244,Windesi,dialect,,wand1267,,,,,,
,wing1239,Wingei,dialect,,ambu1247,,,,,,
,wini1242,Winiv (Vinmavis),dialect,,vinm1237,,,,,,
,wini1243,Winiv (Merei),dialect,,mere1242,,,,,,
,wini1244,Winisk River Ojibwa,dialect,,seve1240,,,,,,
,winj1235,Winjarumi,language,established,west2435,-15.355178,124.539184,,,,
,winn1245,Winnebago-Chiwere,family,established,miss1254,,,,,,
,wins1237,Wins,dialect,,mapo1242,,,,,,
,wint1258,Wintuan,family,established,,,,,,,
nol,wint1259,Wintu,language,established,wint1258,39.7176,-122.445,wit,nol,"Split into Wintu [wnw], Nomlaki [nol], and Patwin [pwi]",ptw win
kst,winy1241,Winyé,language,established,west2837,11.8239,-2.97518,kst,kst,,kow
gdr,wipi1242,Wipi,language,established,east2503,-8.79741,143.064,gdr,gdr,,
,wipi1243,Wipim,dialect,,wipi1242,,,,,,
,wira1261,Wiradhuric,family,established,sout3135,,,,,,
wrh,wira1262,Wiradhuri,language,established,wira1261,-34.0742,145.994,wrh,wrh,,
,wira1263,Wira,dialect,,jurm1239,,,,,,
wir,wira1264,Wiraféd,language,established,tupi1280,-9.30537,-59.4769,wir,wir,,
wgu,wira1265,Wirangu,language,established,thur1253,,,wgu,wgu,,
,wirr1237,Wirriyaraay,dialect,,gami1243,,,,,,
wiu,wiru1244,Wiru,language,established,,-6.35863,144.214,wiu,wiu,,
,wisc1238,Wisconsin,dialect,,hoch1243,,,,,,
,wita1237,Wita Ea,dialect,,moro1287,,,,,,
,wiwi1237,Wiwirano,dialect,,tola1247,,,,,,
,wiya1238,Wiyagwa,dialect,,anka1246,,,,,,
,wiye1238,Wiyeh,dialect,,limb1268,,,,,,
wiy,wiyo1248,Wiyot,language,established,algi1248,39.2492,-122.952,wiy,wiy,,wiy
,wlep1238,Wlepo,dialect,,pyek1235,,,,,,
,wlop1238,Wlopo,dialect,,tepo1239,,,,,,
,wluw1238,Wluwe-Hawlo,dialect,,pyek1235,,,,,,
xwc,wocc1242,Woccon,language,established,cata1285,,,xwc,xwc,,
,woda1240,Wodaabe,dialect,,cent2018,,,,,,
,woga1248,Wogamusin-Chenapian,family,established,iwam1259,,,,,,
wog,woga1249,Wogamusin,language,established,woga1248,-4.22936,142.401,wog,wog,,wog
woc,woge1237,Wogeo,language,established,kisw1234,-3.20238,144.089,woc,woc,,
,wogr1238,Wogri-Boli,dialect,,doma1258,,,,,,
,woig1238,Woigo,dialect,,wipi1242,,,,,,
wbw,woii1237,Woi,language,established,ansu1238,-1.62746,135.484,wbw,wbw,,
x04,woiw1237,Woiwurrung,language,established,nucl1335,-37.64264501,145.5879962,,x04,DPLACE_temp,wwr
jod,woje1238,Wojenaka,language,established,mani1303,9.72582,-7.6104,jod,jod,,
,wojo1239,Wojo,dialect,,west2458,,,,,,
,woki1237,Wokiare,dialect,,yaba1248,,,,,,
wal,wola1242,Wolaytta,language,established,cent2046,6.32668,37.7537,wal,wal,,wly
wod,wola1243,Wolani,language,established,pani1259,-3.41642,136.703,wod,wod,,
wle,wola1253,Wolane,language,established,silt1239,7.77004,38.1449,wle,wle,,
woe,wole1240,Woleaian,language,established,nucl1749,7.37957,143.916,woe,woe,,wol
,woli1240,Wolio-Kamaru,family,established,wotu1239,,,,,,
wlo,woli1241,Wolio,language,established,woli1240,-5.33,122.67,wlo,wlo,,wlo
,wolo1247,Wolof,family,established,nort3148,,,,,,
,woly1239,Wolyamidi,dialect,,ngar1284,,,,,,
wom,womn1235,Wom (Nigeria),language,established,pere1234,8.92708,12.4533,wom,wom,,
,womo1238,Womo-Sumararu,language,established,rawo1243,,,,,,wom
wmo,womp1235,Wom (Papua New Guinea),language,established,nucl1708,-3.5332,142.87,wmo,wmo,,
,wona1238,Wonarua,dialect,,awab1243,,,,,,
,wong1246,Wongkumara,dialect,,ngur1261,,,,,,
won,wong1247,Wongo,language,established,bush1251,-5.73837,20.5054,won,won,,
,woni1239,Wonie,dialect,,wipi1242,,,,,,
cwd,wood1236,Woods Cree,language,established,cree1272,57,-99,cwd,cwd,,
,wooo1238,Wo,dialect,,yoru1245,,,,,,
,woot1238,Wooteelit,dialect,,cent2128,,,,,,
,wopk1238,Wopkeimin,dialect,,faiw1243,,,,,,
kda,wori1245,Worimi,language,established,hunt1235,-32.4806,152.107,kda,kda,,
wor,wori1246,Woria,language,established,geel1240,-2.37997,136.519,wor,wor,,
,work1238,Worku,dialect,,iged1239,,,,,,
xnt,mohe1244,Mohegan-Montauk-Narragansett,language,established,east2700,41.8581,-72.1701,mof,xnt,split into Mohegan-Pequot [xpq] and Narragansett [xnt],mhc
jud,woro1256,Worodougou,language,established,mani1303,8.23453,-6.72244,jud,jud,,
,woro1257,Worodougouka,dialect,,woro1256,,,,,,
,worr1236,Worrorran,family,established,,,,,,,
DIALECT,narr1280,Narrangansett,dialect,,mohe1244,,,xnt,DIALECT,,
,worr1238,Worrorran (Unattested),family,established,unat1236,,,,,,
,wose1243,Wosera-Mamu,dialect,,ambu1247,,,,,,
,wose1244,Wosera-Kamu,dialect,,ambu1247,,,,,,
wsv,wota1240,Wotapuri-Katarqalai,language,established,dirs1236,34.7033,70.8565,wsv,wsv,,
,wotu1239,Wotu-Wolio,family,established,kail1255,,,,,,
wtw,wotu1240,Wotu,language,established,wotu1239,-2.59593,120.9,wtw,wtw,,
,woul1238,Woulki,dialect,,mpad1242,,,,,,
noa,woun1238,Woun Meu,language,established,choc1280,6.10019,-77.4453,noa,noa,,wau
,wrel1238,Wrelpo,dialect,,sout2826,,,,,,
,wubo1238,Wubomei,dialect,,loma1260,,,,,,
,wubu1238,Wubulkarra,dialect,,gupa1247,,,,,,
,wubu1239,Wubuy-Anindilyakwa,family,established,gunw1253,,,,,,
wuu,wuch1236,Wu Chinese,language,established,cent2008,29.8621,119.682,wuu,wuu,,wuc
ywq,wudi1238,Wuding-Luquan Yi,language,established,nasu1237,25.48,102.48,ywq,ywq,,
,wudi1239,Wuding Naisu,dialect,,wudi1238,,,,,,
wud,wudu1238,Wudu,language,established,east2711,7.57619,1.53522,wud,wud,,
,wuka1238,Wukan,dialect,,wapa1235,,,,,,
,wula1244,Wulaki,dialect,,djin1253,,,,,,
,wula1245,Wula (Bokyi),dialect,,boky1238,,,,,,
,wula1246,Wulanga,dialect,,yele1255,,,,,,
,wula1250,Wula,dialect,,psik1239,,,,,,
,wule1238,Wule,dialect,,nort2780,,,,,,
qgu,wulg1239,Wulguru,language,established,nyaw1248,-19.85103121,146.3453957,qgu,qgu,,
wlu,wuli1242,Wuliwuli,language,established,west2808,-24.415,149.843,wlu,wlu,,
,wuli1243,Wulima,dialect,,lala1264,,,,,,
wux,wuln1239,Wulna,language,established,limi1242,-12.3022,131.261,wux,wux,,
,wulu1239,Wulu,dialect,,beli1257,,,,,,
,wulu1242,Wulukoha,dialect,,band1352,,,,,,
,wulw1234,Wulwulam,language,established,warr1259,,,,,,
bqm,wumb1241,Wumboko,language,established,kpwe1234,4.24717,9.08026,bqm,bqm,,
wum,wumb1242,Wumbvu,language,established,ndas1240,-2.39234,12.264,wum,wum,,
ywu,wume1235,Wumeng Nasu,language,established,nesu1235,27.574,103.646,ywu,ywu,,
bwn,wuna1248,Wunai Bunu,language,established,pahe1239,27.9649,110.473,bwn,bwn,,
wub,wuna1249,Wunambal,language,established,nort2751,-14.8347,125.72,wub,wub,,
,wuna1250,Wunavai,dialect,,anka1246,,,,,,
,wund1238,Wundu,dialect,,band1343,,,,,,
,wupi1238,Wupijiang,dialect,,zauz1238,,,,,,
,wurb1239,Wurbo,family,established,juku1258,,,,,,
,wurg1238,Wurga,dialect,,marg1265,,,,,,
,wuri1238,Wuri,dialect,,gwam1244,,,,,,
,wurl1240,Wurla,dialect,,ngar1284,,,,,,
,wurl1241,Wurlayi,dialect,,ngar1235,,,,,,
wur,wurr1238,Wurrugu,language,established,marr1257,-11.364,132.303,wur,wur,,
yig,wusa1235,Wusa Nasu,language,established,nesu1235,25.7707,102.367,yig,yig,,
bse,wush1238,Wushi,language,established,sout2822,6.07415,10.6035,bse,bse,,
wsi,wusi1237,Wusi,language,established,west2845,-15.2786,166.696,wsi,wsi,,
,wusy1241,Wusyep Tep,dialect,,urat1244,,,,,,
,wusy1242,Wusyep Yehre,dialect,,urat1244,,,,,,
,wuth1237,Wuthathi,language,established,nort2758,,,,,,
wuh,wutu1241,Wutunhua,language,established,mand1471,35.269,101.957,wuh,wuh,,
wut,wutu1244,Wutung,language,established,skou1239,-2.64636,141.104,wut,wut,,
,wuum1238,Wuumu,dialect,,teke1274,,,,,,
,wuuu1240,Wu,dialect,,nucl1290,,,,,,
wuv,wuvu1239,Wuvulu-Aua,language,established,west2532,-1.73938,142.851,wuv,wuv,,
,wuvu1240,Wuvulu,dialect,,wuvu1239,,,,,,
,wuzh1238,Wuzhou,dialect,,wuch1236,,,,,,
udl,wuzl1236,Wuzlam,language,established,toko1243,10.955,14.1378,udl,udl,,uld
,ww2p1234,WW2 Pidgin German,language,established,germ1289,,,,,,
wya,wyan1247,Wyandot,language,established,nort2947,44.33,-77.5,wya,wya,,wya
wym,wymy1235,Wymysorys,language,established,high1287,,,wym,wym,,
kao,xaas1235,Xaasongaxango,language,established,xaso1239,14.2147,-13.8051,kao,kao,,xas
zax,xada1235,Xadani Zapotec,language,established,sout3003,15.8822,-96.0318,zax,zax,,
,xais1238,|Xaise,dialect,,shua1254,,,,,,
,xajr1238,Xajrjuzovskij,dialect,,itel1242,,,,,,
xkr,xakr1238,Xakriabá,language,established,jece1235,-19,-47,xkr,xkr,,
,xaku1238,Xakuchi,dialect,,adyg1241,,,,,,
xam,xamm1241,Kham,language,established,kwii1241,-31.7612,20.1733,xam,xam,,xam
xan,xamt1239,Xamtanga,language,established,nort3163,12.4479,38.8352,xan,xan,,
ztg,xana1235,Xanaguía Zapotec,language,established,sout3003,15.9748,-96.1927,ztg,ztg,,
,xapu1238,Xaput,dialect,,kryt1240,,,,,,
axx,xara1243,Xaragure,language,established,sout3189,-21.8223,166.376,axx,axx,,
ane,xara1244,Xârâcùù,language,established,sout3189,-21.7034,165.996,ane,ane,,xar
,xarb1238,Xarbuk,dialect,,darg1241,,,,,,
,xaso1239,Xasonka,family,established,west2499,,,,,,
,xati1238,Xatia,dialect,,lowe1407,,,,,,
,xaty1241,Xatyrskij,dialect,,kory1246,,,,,,
,xaty1242,Xatyrskij,dialect,,chuk1273,,,,,,
xav,xava1240,Xavánte,language,established,jece1235,-14.3017,-52.4367,xav,xav,,xav
xeg,xegw1238,//Xegwi,language,established,kwii1241,-26.3407,30.4028,xeg,xeg,,
,xenq1238,Xenqenna,dialect,,soni1259,,,,,,
xer,xere1240,Xerénte,language,established,jece1235,-9.59426,-48.2629,xer,xer,,xer
,xesi1238,Xesibe,dialect,,xhos1239,,,,,,
xet,xeta1241,Xetá,language,established,tupi1277,-24.9408,-52.2266,xet,xet,,
,xevs1238,Xevsur,dialect,,nucl1302,,,,,,
xho,xhos1239,Xhosa,language,established,zund1234,-31.0389,28.0769,xho,xho,,xho
,xiam1236,Xiamen,dialect,,minn1241,,,,,,
,xian1250,Xiangyun,dialect,,sout2730,,,,,,
hsn,xian1251,Xiang Chinese,language,established,cent2008,27.6685,111.471,hsn,hsn,,
,xian1252,Xianyou,dialect,,puxi1243,,,,,,
,xiao1244,Xiaojin,dialect,,situ1238,,,,,,
,xiao1245,Xiaoyili,dialect,,guan1266,,,,,,
,xibe1241,Xibei Guanhua,dialect,,mand1415,,,,,,
sjo,xibe1242,Xibe,language,established,manc1251,43.5854,81.0034,sjo,sjo,,
too,xico1235,Xicotepec De Juárez Totonac,language,established,nort1553,20.6532,-97.7463,too,too,,txj
,xikr1238,Xikrin,dialect,,kaya1330,,,,,,
,xina1239,Xinan Guanhua,dialect,,mand1415,,,,,,
,xinc1237,Xincan,family,established,,,,,,,
,xinc1242,Xinca-Chiquimulilla,language,established,xinc1244,14.083301,-90.380259,,,,
,xinc1243,Xinca-Yupiltepeque,language,established,xinc1237,14.194497,-89.790974,,,,
,xinc1244,Xinca Shared Grammatical Traits,family,established,xinc1237,,,,,,
,xinc1245,Xinca-Sinacantan,language,established,xinc1237,14.126921,-90.358486,,,,
,xinc1246,Xinca-Guazacapan,language,established,xinc1237,14.069981,-90.416651,,,,
xin,xinc1247,Xinca,language,spurious retired,book1242,14.3103,-89.8235,xin,xin,,
,xing1245,Xinghua (Min Dong Chinese),dialect,,mind1253,,,,,,
,xing1246,Xinghua,dialect,,puxi1243,,,,,,
,xing1247,Xinguan,family,established,peko1235,,,,,,
asn,xing1248,Xingú Asuriní,language,established,subg1264,-4.13463,-52.321,asn,asn,,
,xink1235,Xinka-Jumaytepeque,language,established,xinc1244,14.341898,-90.256519,,,,
,xinp1238,Xinping Nisu,dialect,,nort2718,,,,,,
xiy,xipa1240,Xipaya,language,established,yuru1262,-4.133,-49.948,xiy,xiy,,
xip,xipi1238,Xipináwa,language,unattested,pano1258,-8.74999,-68.8333,xip,xip,,
xii,xiri1242,Xiri,language,established,sout3214,-28.4258,20.726,xii,xii,,
xir,xiri1243,Xiriâna,language,established,uncl1449,2.69932,-62.5413,xir,xir,,
ywt,xish1235,Xishanba Lalo,language,established,cent2297,24.8709,100.711,ywt,ywt,,lal
,xiuy1238,Xiuyi,dialect,,huiz1242,,,,,,
,xoch1238,Xochapa Mixtec,dialect,,alco1235,,,,,,
,xoco1235,Xoco,language,established,uncl1493,,,,,,
xok,xokl1240,Xokleng,language,established,kain1270,-26.9217,-49.5886,xok,xok,,xok
,xokx1238,||Xo-Kxoe,dialect,,kxoe1243,,,,,,
,xomk1238,||Xom-Kxoe,dialect,,kxoe1243,,,,,,
,xong1238,Xonga,dialect,,tson1249,,,,,,
,xooo1239,Xoon,language,established,taaa1242,-24.2002,20.7958,,,,xoo
,xopa1238,Xopa,dialect,,lazz1240,,,,,,
,xosh1238,Xoshnaw,dialect,,cent1972,,,,,,
,xuan1238,Xuanzhou,dialect,,wuch1236,,,,,,
xoo,xuku1239,Xukurú,language,established,,-8.06666,-36.5833,xoo,xoo,,
