soc_id,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v1001,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88
Nd36,7,3,0,0,0,6,8,2,2,9,1,1,10,9,11,3,9,1,1,1,1,1,9,7,8,15,9,4,1,1,2,1,2,1,0,5,0,1,1,1,1,1,1,6,9,6,1,6,9,1,5,2,9,9,9,10,9,9,9,10,9,9,9,10,10,10,1,9,1,9,1,1,0,0,0,0,1,9,0,2,2,11,4,8,2,2,11,2,8
Nd37,7,3,0,0,0,6,8,2,2,2,2,2,2,9,11,3,9,1,1,1,1,1,9,7,8,15,9,4,2,0,2,1,2,1,0,5,0,1,1,1,1,1,1,6,9,6,1,6,9,4,5,1,8,9,0,10,9,9,9,10,9,9,9,9,10,0,1,9,1,9,1,1,0,0,0,0,0,0,0,2,2,11,4,4,0,0,0,0,0
Nd38,6,3,0,0,1,2,8,2,2,2,2,2,2,9,11,3,9,1,1,1,1,1,9,1,3,3,3,4,2,6,2,1,2,1,0,5,0,1,1,1,1,1,1,6,9,6,4,6,9,1,5,1,1,9,0,10,9,9,9,10,9,9,9,9,10,0,1,9,1,9,1,1,0,0,0,0,0,0,0,2,2,11,4,8,2,2,11,4,4
Nd39,5,4,0,0,1,6,8,2,2,2,2,2,2,9,11,3,9,1,1,1,1,1,9,7,8,15,9,4,6,6,2,1,2,1,0,5,0,1,1,1,1,1,1,6,9,6,1,4,9,1,5,1,9,9,0,10,9,9,9,10,9,9,9,10,10,0,1,9,1,9,1,1,0,0,0,0,0,0,0,2,2,11,4,4,0,0,0,0,0
Nd40,6,3,1,0,0,6,8,2,2,9,2,3,9,9,11,3,9,1,1,1,1,1,9,7,8,15,9,4,1,1,2,1,2,1,0,5,0,1,1,1,1,1,1,6,9,6,6,8,9,0,5,1,0,9,9,10,9,9,9,10,0,9,9,0,10,10,1,9,1,9,1,1,0,0,1,9,1,9,0,2,2,11,4,8,0,0,0,0,0
Nd41,6,3,1,0,0,2,8,2,2,9,1,1,12,3,9,3,9,1,1,1,1,1,9,7,8,15,9,4,1,1,2,0,2,1,0,5,0,1,1,1,1,1,1,6,9,6,4,6,9,4,5,2,0,9,9,10,9,9,9,10,9,9,9,0,10,10,1,9,1,9,1,1,1,1,0,0,0,0,0,2,2,11,4,8,2,2,11,4,7
Nd42,5,2,3,0,0,2,8,2,2,9,1,2,2,9,11,3,9,1,1,1,1,1,9,9,4,15,9,4,1,1,2,2,2,1,0,5,0,1,1,1,1,1,1,6,9,4,1,4,9,4,5,1,1,9,9,10,9,9,9,10,9,9,9,9,10,10,1,9,1,9,1,1,9,9,0,0,0,0,0,2,2,11,4,8,0,0,0,0,0
Nd44,3,2,5,0,0,6,8,2,2,11,2,3,11,1,10,3,9,1,1,1,1,1,9,7,8,15,9,4,1,1,2,2,2,1,0,5,0,1,1,1,1,1,2,6,9,8,4,4,9,4,5,1,1,9,9,10,9,9,9,10,9,9,9,9,10,10,1,9,1,9,1,1,1,1,0,0,1,9,0,2,2,11,2,8,2,2,11,4,8
Nd47,3,4,3,0,0,6,8,2,2,9,1,1,12,3,9,3,9,1,1,1,1,1,9,7,8,15,9,4,1,1,2,1,2,1,0,5,0,1,1,1,1,1,3,6,9,1,6,0,9,0,6,1,1,9,9,10,9,9,0,10,0,9,9,9,10,10,1,9,1,9,1,1,9,9,1,9,1,9,0,2,2,11,8,8,0,0,0,0,0
Nd50,6,3,1,0,0,6,8,2,2,0,0,0,0,0,0,3,9,1,1,1,1,1,9,7,8,15,9,4,1,1,2,1,2,1,0,5,0,1,1,1,1,1,1,6,9,6,4,6,9,0,5,1,0,9,9,10,9,9,9,10,0,9,9,0,10,10,1,9,1,9,1,1,0,0,0,0,1,9,0,2,2,11,4,4,0,0,0,0,0
Nd51,6,4,0,0,0,6,8,2,2,9,2,3,9,9,11,0,0,1,1,1,1,1,9,7,8,15,9,4,2,6,2,1,2,1,0,5,3,1,1,1,1,1,1,6,9,8,8,1,0,0,6,1,0,9,0,10,9,9,9,0,0,9,9,0,10,0,1,9,1,9,1,1,0,0,0,0,1,9,0,2,2,11,4,8,0,0,0,0,0
Nd55,6,3,0,0,1,6,8,2,2,2,2,2,2,9,11,3,9,1,1,1,1,1,9,7,8,15,9,4,6,6,2,1,2,1,0,5,0,1,1,1,1,1,1,6,9,4,1,8,9,0,5,1,9,9,0,10,9,9,9,10,0,9,9,10,10,0,1,9,1,9,1,1,0,0,7,1,1,9,0,2,2,11,2,8,0,0,0,0,0
Nd57,3,5,2,0,0,6,8,2,2,11,2,3,11,1,10,0,0,1,1,1,1,1,9,0,0,0,0,4,1,1,2,0,2,1,0,5,0,1,1,1,4,1,3,6,9,2,5,6,9,0,5,1,0,0,9,10,9,9,9,10,0,9,9,0,0,10,1,9,1,9,1,1,7,5,1,9,1,9,0,2,2,11,2,8,0,0,0,0,0
Nd59,3,5,2,0,0,6,8,2,2,9,2,3,9,9,11,0,0,1,1,1,1,1,9,0,0,0,0,4,1,1,2,0,2,1,0,5,3,1,1,1,1,1,3,6,9,6,5,6,9,0,5,1,0,9,9,10,9,9,9,10,0,9,9,0,10,10,1,9,1,9,1,1,1,1,1,9,1,9,0,2,2,11,2,8,2,2,11,4,5
Nd60,4,5,1,0,0,6,8,2,2,9,2,3,9,9,11,0,0,1,1,1,1,1,9,0,0,0,0,4,1,1,2,0,2,1,0,5,3,1,1,1,4,1,3,6,9,6,6,9,9,6,6,1,0,9,9,10,9,9,10,10,9,9,9,0,10,10,1,9,1,9,1,1,1,1,1,9,1,9,0,2,2,11,4,8,0,0,0,0,0
Nd61,3,5,2,0,0,3,8,2,2,9,2,3,9,9,11,0,0,1,1,1,1,1,9,0,0,0,0,4,1,1,2,0,2,1,0,5,5,1,1,1,4,1,3,6,9,6,6,9,9,6,5,1,0,9,9,10,9,9,10,10,9,9,9,0,10,10,1,9,1,9,1,1,1,1,1,9,1,9,0,2,2,11,4,8,2,2,11,4,5
Ab21a,1,2,0,1,6,1,8,7,5,8,2,1,8,9,11,6,1,4,4,1,1,9,9,0,0,0,0,0,3,6,5,0,3,2,0,0,0,6,0,1,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,3,2,1,1,6,4,6,4,6,5,2,11,3,8,0,0,0,0,0
Ac15,1,0,2,1,6,1,8,5,5,1,2,3,1,1,10,6,1,1,1,3,3,9,9,13,2,12,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,4,3,2,4,2,4,2,4,0,5,2,0,0,0,0,0,0,0,0
Ac16,1,1,1,1,6,1,8,5,5,1,2,3,1,9,11,6,2,1,1,4,4,9,9,0,0,0,0,0,3,4,7,0,3,1,0,0,0,10,3,1,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,4,0,0,0,0,6,5,2,0,8,8,0,0,0,0,0
Ah26,0,1,1,1,7,3,8,8,0,1,2,3,1,1,10,3,9,1,1,3,3,9,9,1,3,1,1,1,3,6,7,0,3,1,0,0,0,3,0,1,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,3,3,2,3,2,4,2,4,0,2,2,9,4,8,0,0,0,0,0
Ac20,0,2,0,1,7,1,8,5,5,1,2,3,1,9,11,6,1,1,1,3,3,9,9,0,0,0,0,5,3,5,5,0,2,2,0,0,0,0,3,1,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,3,4,3,4,0,5,2,0,8,8,0,0,0,0,0
Ac24,0,1,2,0,7,1,8,5,5,1,2,3,1,1,10,6,1,1,1,4,3,9,9,8,7,15,9,0,3,5,7,0,2,2,0,0,0,3,2,1,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,4,2,2,4,0,0,7,4,0,5,2,0,8,8,0,0,0,0,0
Ac26,0,2,2,1,5,1,8,5,5,1,2,3,1,1,10,3,9,1,1,4,4,9,9,8,7,15,9,0,3,5,6,0,2,2,0,0,0,4,2,1,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,4,3,2,4,0,0,0,0,0,5,2,0,8,8,0,0,0,0,0
Ac27,0,1,1,1,7,3,8,5,5,1,2,3,1,9,11,6,1,1,1,4,4,9,9,1,3,15,9,5,3,6,4,0,3,2,2,0,0,6,3,1,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,0,0,2,3,2,0,2,0,0,5,2,2,8,8,0,0,0,0,0
Ac29,0,1,1,0,8,1,8,7,5,1,2,3,1,1,10,4,9,1,1,4,4,9,9,6,4,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2,3,2,0,5,2,0,0,0,0,0,0,0,0
Ac32,0,3,2,0,5,3,2,5,5,9,1,3,1,1,10,4,9,1,1,4,4,9,9,1,3,2,2,5,3,6,7,0,3,2,0,0,0,1,0,1,1,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,3,2,2,4,3,4,3,4,0,5,2,2,9,8,2,2,2,9,8
Ac35,0,1,3,1,5,2,3,2,2,9,1,3,1,3,9,0,0,1,1,4,4,9,9,1,3,15,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,3,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0
Ac37,1,1,1,0,6,2,8,5,5,9,1,3,3,9,11,3,9,1,1,4,4,9,9,1,3,1,1,5,3,6,7,2,3,3,0,0,0,0,0,1,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,0,0,2,4,3,2,3,2,0,2,2,2,4,8,0,0,0,0,0
Ac39,0,0,4,1,5,2,3,7,5,5,2,3,5,3,1,4,9,1,1,4,4,9,9,13,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1,0,0,6,8,0,0,1,1,0,5,3,0,0,9,9,0,0,9,9,0,9,1,9,1,9,4,2,2,3,2,0,2,0,0,2,2,2,4,8,5,2,2,0,8
Ac40,1,1,1,1,6,2,8,5,5,5,2,3,5,2,4,4,9,1,1,4,4,9,9,0,0,0,0,0,3,6,7,2,2,2,0,0,0,1,0,1,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,3,3,2,4,3,4,3,4,6,5,2,0,9,8,5,4,0,9,8
Ac41,0,1,0,1,8,2,3,7,5,1,2,3,1,9,11,2,9,1,1,4,4,9,9,1,3,1,1,5,3,6,6,0,3,1,0,0,0,6,3,1,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,3,3,0,0,0,0,0,0,0,2,2,0,4,8,0,0,0,0,0
Ac42,0,1,1,1,7,2,8,7,5,3,2,3,3,9,11,2,9,1,1,4,4,9,9,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,3,3,0,0,2,4,2,4,0,2,2,0,4,8,0,0,0,0,0
Ad18,0,2,2,0,6,1,8,5,5,8,2,1,8,9,11,0,0,4,4,1,1,9,9,8,7,15,9,0,3,6,7,0,2,3,0,0,0,1,0,1,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,3,3,5,3,1,3,1,0,2,2,0,4,8,0,0,0,0,0
Ad23,0,1,0,5,4,1,8,7,5,8,2,1,8,9,11,0,0,4,4,1,1,9,9,1,3,15,9,5,6,6,7,0,3,3,0,0,0,1,0,1,7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,9,3,3,1,1,7,0,7,0,0,5,2,2,7,9,0,0,0,0,0
Ad25,0,2,0,3,5,1,8,6,5,8,2,1,8,9,11,0,0,1,1,4,4,9,9,0,0,0,0,0,3,6,5,0,3,2,0,0,0,10,0,1,7,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,3,3,0,0,3,0,3,0,0,5,2,2,7,9,0,0,0,0,0
Ad31,0,1,0,3,6,1,8,8,2,8,2,1,8,9,11,2,9,4,4,3,3,9,9,8,7,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,8,0,2,0,1,0,1,5,3,0,0,9,0,9,0,9,0,9,9,0,0,0,0,3,3,9,9,2,0,2,0,0,5,2,7,8,7,0,0,0,0,0
Ad34,0,1,0,3,6,1,8,8,5,8,2,1,8,9,11,2,9,4,4,1,1,9,9,0,0,0,0,0,5,6,6,0,4,2,2,0,1,5,0,1,7,2,7,1,1,0,0,6,0,0,0,1,9,1,5,3,0,0,3,0,0,0,9,9,9,9,0,0,0,0,3,2,9,9,7,1,7,1,4,2,2,2,4,8,0,0,0,0,0
Ad36,0,0,0,4,6,1,8,5,5,8,2,1,8,9,11,0,0,4,4,1,1,9,9,0,0,0,0,0,5,6,5,0,2,1,0,0,0,10,0,1,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,9,4,3,1,2,0,0,0,0,0,2,2,0,0,8,0,0,0,0,0
Ad37,0,1,0,3,6,1,8,7,5,8,2,1,8,3,9,6,1,4,4,1,1,9,9,0,0,0,0,6,5,6,5,3,3,2,0,0,0,6,5,1,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,1,1,0,0,7,1,7,1,0,2,2,0,4,8,0,0,0,0,0
Ad38,0,0,2,3,5,3,8,2,2,8,2,1,8,9,11,0,0,4,4,1,1,9,9,1,3,15,9,5,5,6,6,4,2,1,0,0,0,1,0,1,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,1,1,0,0,6,1,6,1,0,2,2,11,3,8,0,0,0,0,0
Ad40,0,0,0,3,7,1,8,7,5,8,2,1,8,9,11,0,0,4,4,1,1,9,9,8,7,15,9,0,5,6,5,5,3,2,0,0,3,6,2,1,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,7,1,7,1,0,5,2,2,4,8,0,0,0,0,0
Ad43,0,0,3,3,4,1,8,5,5,8,2,1,8,2,6,0,0,4,4,1,1,9,9,8,7,15,9,4,5,4,5,0,2,3,0,0,0,1,0,1,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,9,4,2,0,0,0,0,0,0,0,2,2,0,4,8,0,0,0,0,0
Ad48,0,0,1,3,6,1,8,7,5,8,2,1,8,9,11,3,9,4,4,1,1,9,9,0,0,0,0,0,3,6,5,0,3,4,2,0,0,1,0,1,7,2,6,1,1,9,1,1,1,1,0,1,1,1,5,3,10,9,3,3,9,0,9,3,9,9,4,9,1,9,3,2,1,2,0,0,0,0,0,2,2,11,3,8,0,0,0,0,0
Ad49,0,0,1,3,6,1,8,5,5,8,2,1,8,9,11,3,9,4,4,1,1,9,9,0,0,0,0,0,3,6,5,0,2,4,2,0,0,0,0,1,7,2,6,1,1,0,0,0,0,0,0,1,1,1,5,3,0,0,0,0,0,0,9,9,9,9,4,9,1,9,4,2,0,0,7,4,7,4,0,2,2,11,3,8,0,0,0,0,0
Ae13,0,0,1,4,5,1,8,5,5,8,2,1,8,9,11,6,1,4,4,1,1,9,9,1,3,15,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,9,0,0,3,5,0,0,0,0,0,2,2,11,3,8,0,0,0,0,0
Ae16,0,1,0,1,8,1,8,5,5,8,2,1,8,9,11,6,2,4,3,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,6,4,6,4,0,5,2,2,8,8,0,0,0,0,0
Ae19,0,2,1,2,5,1,2,5,5,9,1,1,10,9,11,0,0,4,4,1,1,9,9,6,4,15,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,9,4,3,0,0,0,0,0,0,0,5,2,9,8,8,0,0,0,0,0
Ae20,0,0,4,1,5,1,8,7,5,8,2,1,8,3,1,3,9,4,4,1,1,9,9,7,8,15,9,0,3,5,6,0,4,2,0,0,0,10,2,1,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,9,2,3,1,2,6,4,6,4,5,5,2,0,8,8,0,0,0,0,0
Ae21,0,4,0,1,5,1,8,7,4,8,2,1,8,9,11,6,1,4,4,1,1,9,9,8,7,15,9,0,3,5,7,0,3,1,0,0,0,10,0,1,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,4,3,1,1,7,4,7,4,0,5,2,0,8,8,0,0,0,0,0
Ae23,0,1,2,1,6,1,8,8,5,8,2,1,8,3,1,6,2,4,4,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,9,3,3,1,2,0,0,0,0,0,5,2,0,8,8,0,0,0,0,0
Ae24,1,1,1,1,6,1,8,8,5,8,2,1,8,3,1,6,2,4,4,1,1,9,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,9,3,3,1,2,6,4,6,4,0,5,2,0,8,8,0,0,0,0,0
Ae25,0,1,1,1,7,1,8,5,5,8,2,1,8,9,11,6,1,4,4,1,1,9,9,8,7,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,9,2,3,1,1,7,4,7,4,0,5,2,0,8,8,2,2,0,4,8
Ae26,0,2,1,1,6,1,8,5,5,8,2,1,8,9,11,0,0,4,4,1,1,9,9,0,0,0,0,4,3,5,7,0,2,3,0,0,0,10,3,1,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,9,2,3,1,2,6,4,6,4,0,5,2,0,8,8,0,0,0,0,0
Ae27,0,0,5,1,4,1,8,5,5,8,2,1,8,9,11,6,1,6,4,1,1,9,9,0,0,0,0,0,3,5,7,0,3,1,0,0,0,10,0,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,3,1,2,0,0,0,0,0,5,2,0,8,8,0,0,0,0,0
Ae30,0,0,0,1,9,1,8,5,5,8,2,1,8,9,11,6,1,3,3,1,1,9,9,0,0,0,0,0,3,4,7,3,2,1,0,0,0,5,0,1,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,9,1,1,0,0,5,1,5,1,0,5,2,3,8,8,0,0,0,0,0
Ae32,0,4,0,1,5,1,8,5,5,8,2,1,8,9,11,6,1,4,4,1,1,9,9,0,0,0,0,0,3,4,7,2,2,1,0,0,0,6,0,1,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,1,1,0,0,7,1,7,1,0,5,2,4,8,8,0,0,0,0,0
Ae34,0,2,1,1,6,1,8,5,5,8,2,1,8,9,11,6,1,3,3,1,1,9,9,0,0,0,0,0,3,6,5,0,2,1,0,0,0,1,0,1,3,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,1,1,0,0,0,0,0,0,2,2,2,11,3,8,0,0,0,0,0
Ae35,0,1,1,1,7,1,8,2,2,8,2,1,8,9,11,6,1,4,4,1,1,9,9,0,0,0,0,0,3,4,7,0,2,1,0,0,0,6,0,1,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,3,3,0,0,6,1,6,1,0,5,2,2,8,8,5,2,8,8,8
Ae36,0,1,1,0,8,1,8,8,5,8,2,1,8,9,11,6,2,4,4,1,1,9,9,0,0,0,0,0,3,5,7,0,3,1,0,0,0,5,2,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,3,3,1,2,0,0,0,0,0,5,2,8,8,8,0,0,0,0,0
Ae37,0,0,2,1,7,1,8,5,5,8,2,1,8,9,11,6,1,4,4,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,2,3,0,0,6,4,6,4,0,5,2,4,8,8,0,0,0,0,0
Ae40,0,1,1,1,7,1,8,7,5,8,2,1,8,9,11,6,1,4,4,3,3,9,9,0,0,0,0,0,3,4,7,0,3,1,0,0,0,10,0,1,3,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3,1,2,7,4,7,4,0,5,2,4,8,7,0,0,0,0,0
Ae42,0,1,3,1,5,1,8,5,5,8,2,1,8,9,11,6,1,3,3,1,1,9,9,0,0,0,0,0,3,5,7,0,2,1,0,0,0,5,2,1,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,9,2,3,1,1,7,1,7,1,6,5,2,4,8,7,0,0,0,0,0
Ae43,0,1,1,1,7,1,8,5,5,8,2,1,8,9,11,6,1,4,4,1,1,9,9,0,0,0,0,0,3,4,7,0,3,1,0,0,0,7,2,1,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,9,3,3,0,0,7,4,7,4,0,5,2,4,8,7,0,0,0,0,0
Ae44,0,1,1,1,7,1,8,8,5,8,2,1,8,9,11,2,9,0,0,0,0,0,0,10,1,15,9,4,3,5,7,0,3,5,0,0,0,1,0,1,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,9,3,3,2,4,3,4,3,4,2,5,0,3,8,8,0,0,0,0,0
Ae45,0,1,1,2,6,1,8,5,5,8,2,1,8,9,11,2,9,3,3,1,1,9,9,0,0,0,0,0,3,4,7,4,2,1,0,0,0,10,0,1,7,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,4,3,1,1,7,4,7,4,0,5,2,2,8,7,0,0,0,0,0
Ae46,0,1,1,0,8,1,8,8,5,10,2,1,10,3,1,2,9,1,1,4,4,9,9,0,0,0,0,0,3,4,7,0,4,1,0,0,0,10,0,1,1,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3,0,0,3,4,3,4,0,5,4,3,8,8,0,0,0,0,0
Ae47,0,1,3,1,5,1,5,5,5,8,2,1,8,9,11,6,1,3,3,1,1,9,9,8,7,15,9,0,3,4,7,0,2,2,0,0,0,10,0,1,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,9,3,3,1,1,7,1,7,1,0,5,2,0,8,8,0,0,0,0,0
Ae49,0,2,1,1,6,1,8,7,5,8,2,1,8,9,11,2,9,3,3,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,7,4,7,4,0,6,2,2,9,8,0,0,0,0,0
Ae52,0,1,0,1,8,1,8,7,5,8,2,1,8,9,11,2,9,3,3,1,1,9,9,8,7,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,5,0,1,0,1,0,0,5,3,0,0,9,0,9,0,9,0,0,9,0,0,0,0,3,2,1,1,7,1,7,1,0,5,2,2,9,8,0,0,0,0,0
Ae53,0,2,1,1,6,1,8,5,5,8,2,1,8,9,11,6,1,3,3,1,1,9,9,6,4,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,2,2,4,7,4,7,4,1,5,2,2,8,8,0,0,0,0,0
Ae54,0,1,0,1,8,1,2,7,5,10,1,3,1,1,10,2,9,1,1,4,3,9,9,8,7,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,0,2,0,0,5,2,2,9,8,0,0,0,0,0
Ae57,0,1,0,1,8,1,8,7,5,8,2,1,8,9,11,2,9,3,3,1,1,9,9,0,0,0,0,0,3,6,7,0,4,2,0,0,0,10,2,1,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,2,0,0,7,1,6,4,0,5,2,2,9,8,0,0,0,0,0
Ae58,0,1,0,1,8,3,8,5,5,8,2,1,8,9,11,0,0,3,1,1,1,9,9,8,7,15,9,0,3,6,7,2,2,2,0,0,0,0,5,1,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,9,3,3,0,0,6,4,0,0,6,2,2,0,4,8,0,0,0,0,0
Ae59,0,1,1,1,7,1,2,5,5,8,2,1,8,9,11,6,2,5,3,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,3,2,0,0,7,4,0,0,6,2,2,2,4,7,0,0,0,0,0
Eg12,0,0,0,2,8,1,8,2,2,8,2,1,8,9,11,6,1,6,4,1,1,9,9,1,3,15,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
