EA_id,Society_name_EA,v107,v112,v113,v114,v100,v102,v104,v106,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eg12,Khond, KHOND . . ,NA,NA,NA,0,1940,18,82,0,0,0,2,8,1,8,2,2,9,1,8,9,11,6,1,6,4,1,9,9,9,1,4,15,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, E , g ,12,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nf15,Kickapoo, KICKAPOO. ,NA,NA,NA,0,1870,43,-90,2,4,0,0,4,2,8,4,6,9,1,8,2,6,3,9,6,5,1,9,9,9,7,8,15,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, N , f ,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ed14,Man, MAN . . . ,NA,NA,NA,0,NA,22,105,0,1,1,1,7,1,8,7,2,9,1,8,3,9,3,9,4,9,1,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, E , d ,14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nj5,Mazateco, MAZATECO. ,1,NA,343,0,1940,18,-97,0,0,0,2,8,6,8,2,2,9,1,10,9,11,3,9,1,9,1,9,1,9,7,8,15,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8, N , j ,5,0,74,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ei17,Mikir, MIKIR . . ,NA,NA,NA,0,1900,26,94,0,2,1,2,5,6,8,7,2,9,1,8,9,11,0,0,5,9,1,9,9,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, E , i ,17,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nj12,Mixtec, MIXTEC. . ,NA,NA,NA,0,1950,18,-98,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,1,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, N , j ,12,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ed15a,Miyakans, MIYAKANS. ,NA,NA,NA,0,1950,24,125,0,0,1,1,8,6,8,6,1,9,1,8,2,6,1,9,1,9,1,9,1,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, E , d ,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sb3,Motilon, MOTILON . ,NA,NA,NA,0,1940,9,-72,4,1,2,0,3,6,8,7,6,9,3,9,1,10,3,9,1,9,1,9,6,9,1,4,1,1,5,3,5,7,1,3,1,0,0,0,1,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2, S , b ,3,0,88,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nj13,Otomi, OTOMI . . ,NA,,NA,0,1900,20,-99,0,1,1,0,8,0,0,0,0,9,2,6,9,11,0,0,1,9,1,9,1,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, N , j ,13,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aj31,Pari, PARI. . . ,NA,NA,NA,0,1920,5,33,0,1,0,4,5,1,8,0,0,9,1,8,9,11,0,0,3,9,1,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, A , j ,31,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sf8,Piro, PIRO. . . ,2,NA,NA,0,1950,-12,-73,0,2,4,0,4,6,8,2,2,9,3,9,9,11,0,0,1,9,1,9,1,9,1,4,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, S , f ,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sa17,Pokomam, POKOMAM . ,7,NA,NA,0,1950,15,-91,0,0,0,1,9,6,8,1,1,9,1,8,2,6,2,9,3,9,1,9,9,9,8,7,15,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, S , a ,17,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ei15,Rengama, RENGMA. . ,NA,NA,NA,0,1930,26,94,0,2,1,2,5,1,8,2,2,9,1,8,9,11,2,9,5,9,1,9,9,9,6,4,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, E , i ,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sc14,Rucuyen, RUCUYEN . ,NA,NA,NA,0,1890,3,-55,1,2,2,0,5,0,0,5,3,9,3,9,9,11,0,0,1,9,1,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,9,6,9,6,8,1,0,1,1,9,4,9,9,9,9,9,9,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, S , c ,14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nh26,Santa Clara, SANTACLAR ,NA,NA,NA,0,1910,36,-106,0,1,0,1,8,6,8,1,1,9,2,6,9,11,3,9,1,9,1,9,1,9,8,7,15,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, N , h ,26,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nh27,Santo Domingo, SANTODOMI ,NA,NA,NA,0,1930,36,-105,0,1,0,0,9,6,8,7,1,9,2,2,2,6,1,9,1,9,4,9,9,9,8,7,15,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, N , h ,27,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nj14,Tequistlatec, TEQUISTLA ,NA,NA,NA,0,1960,16,-96,0,1,0,1,8,0,0,0,0,9,1,8,9,11,2,9,3,9,1,9,9,9,8,7,15,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, N , j ,14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Se12,Tucano, TUKANO. . ,NA,NA,NA,0,1950,0,-70,0,2,3,0,5,5,8,4,6,9,1,8,9,11,6,1,5,4,1,9,9,9,1,4,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, S , e ,12,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sa2,Tzeltal, TZELTAL . ,NA,NA,NA,0,1940,17,-92,0,0,1,2,7,2,3,7,2,3,1,8,9,11,3,9,4,9,1,9,9,9,1,4,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2, S , a ,2,0,46,99,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sf9,Uru, URU . . . ,NA,NA,NA,0,1930,-16,-69,0,1,7,1,1,6,8,2,2,9,2,6,9,11,1,9,1,9,1,9,1,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, S , f ,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eb8,Uzbek, UZBEG . . ,NA,NA,NA,0,182,43,60,0,1,2,5,2,1,7,7,6,9,1,8,9,11,0,0,5,9,1,9,9,9,10,1,8,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, E , b ,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aa4,Bergdama, BERGDAMA. ,1,NA,3,0,1920,-22,16,4,3,1,2,0,2,8,4,4,3,1,10,3,9,4,9,1,9,1,9,1,9,10,1,15,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,2,1,1,1,1,9,7,1,0,2,2,0,3,8,0,0,0,0,0,0,2, A , a ,4,0,52,99,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aa9,Hatsa Kindiga, HATSA . . ,NA,NA,NA,0,1910,-3,35,6,4,0,0,0,1,8,7,2,9,2,2,9,11,3,9,1,9,1,9,1,9,0,0,0,0,0,1,1,1,1,3,1,1,5,0,1,0,1,1,1,1,6,9,9,9,0,9,6,6,1,9,9,9,9,9,9,0,9,9,9,9,9,9,9,1,9,1,9,1,1,4,5,1,9,6,9,0,2,2,0,2,8,0,0,0,0,0,1,0, A , a ,9,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aa1,Kung  , KUNG. . . ,1,2,2,0,1950,-20,21,8,2,0,0,0,2,8,7,2,3,2,2,9,11,4,9,1,9,1,9,2,9,7,8,15,9,3,1,1,1,1,3,1,3,2,3,1,2,1,1,1,1,6,9,9,1,9,9,6,5,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,9,1,1,1,1,1,9,1,9,1,2,2,0,2,8,1,2,0,5,8,1,2, A , a ,1,11,52,99,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aa3,Nama, NAMA. . . ,8,NA,3,0,1840,-26,18,1,3,1,5,0,4,1,2,2,3,1,8,9,11,6,1,4,9,1,9,9,9,1,4,15,9,5,1,1,1,3,2,2,1,8,3,1,2,1,7,2,4,1,1,9,5,6,9,3,6,1,1,3,9,9,9,9,9,9,9,9,9,9,9,9,2,9,1,9,1,1,1,1,1,9,7,4,4,2,2,0,2,7,0,0,0,0,0,1,4, A , a ,3,11,52,99,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aa7,Naron, NARON . . ,NA,NA,NA,0,1910,-20,24,7,3,0,0,0,3,8,2,2,1,1,10,3,9,4,9,1,9,1,9,1,9,8,7,15,9,0,1,1,1,1,2,1,2,0,6,1,0,1,1,1,1,6,9,9,1,9,9,6,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,1,9,1,1,1,1,1,9,1,9,0,1,2,0,5,8,0,0,0,0,0,1,0, A , a ,7,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aa6,Sandawe, SANDAWE . ,8,NA,21,0,1920,-5,36,1,1,1,2,5,1,8,2,2,1,1,8,9,11,6,1,3,9,1,9,9,9,6,4,5,2,8,3,6,5,0,2,2,2,0,0,5,0,1,7,2,6,1,0,0,0,0,0,0,6,1,6,1,5,0,0,0,0,0,0,9,9,9,9,9,1,9,1,9,1,1,0,0,0,0,7,1,0,2,2,0,2,8,5,2,2,7,9,1,2, A , a ,6,13,74,99,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aa8,Xam, XAM . . . ,NA,NA,NA,0,1850,-30,23,5,4,1,0,0,2,8,2,2,3,2,2,9,11,0,0,1,9,1,9,1,9,10,1,15,9,4,1,1,1,1,2,1,0,0,0,1,0,1,1,1,1,6,9,9,0,9,9,0,6,1,0,9,9,9,9,0,9,9,0,9,0,0,9,9,1,9,1,9,1,1,0,0,0,0,0,0,0,1,2,0,5,7,1,2,0,5,8,0,0, A , a ,8,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ai37,Koalib, KOALIB. . ,5,NA,75,0,1940,12,31,0,0,0,2,8,1,8,8,5,9,1,8,9,11,2,9,4,9,1,9,9,9,8,7,15,9,4,5,6,6,0,4,2,0,0,0,0,0,1,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,3,1,1,1,7,1,7,1,1,2,2,2,4,8,0,0,0,0,0,0,0, A , i ,37,0,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ai38,Korongo, KORONGO . ,8,NA,75,0,1930,10,30,0,1,0,3,6,1,8,2,2,3,3,1,1,10,3,9,1,9,4,3,9,9,8,7,15,9,2,3,6,6,0,3,1,0,0,0,1,3,1,7,2,6,3,9,9,0,6,9,0,0,1,0,2,3,9,9,0,9,9,0,0,9,0,9,9,2,9,1,9,0,0,0,0,0,0,0,0,0,2,2,9,4,8,0,0,0,0,0,1,0, A , i ,38,0,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ai39,Mesakin, MESAKIN . ,8,NA,75,0,1940,11,30,0,1,0,3,6,1,8,2,2,3,3,1,1,10,3,9,1,9,4,9,9,9,7,8,15,9,5,3,6,6,0,3,2,0,0,0,1,3,1,7,2,6,3,9,9,0,6,9,0,0,1,0,2,3,9,9,0,9,9,0,0,9,0,9,9,2,9,1,9,3,1,0,0,0,0,0,0,0,2,2,9,4,8,0,0,0,0,0,1,0, A , i ,39,0,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ai40,Moro, MORO. . . ,3,NA,75,0,1940,11,30,0,1,0,3,6,1,7,8,5,9,1,8,9,11,2,9,3,9,1,9,9,9,7,8,15,9,2,5,6,6,0,4,1,0,0,0,1,0,1,7,2,7,1,9,9,0,6,9,0,0,1,0,2,4,9,9,0,9,9,0,0,9,0,9,9,2,9,1,9,3,1,9,9,7,4,6,4,0,2,3,9,4,8,0,0,0,0,0,1,0, A , i ,40,0,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ai2,Nyaro, NYARO . . ,NA,NA,NA,0,1940,11,31,0,1,0,2,7,1,2,2,2,3,1,8,9,11,2,9,3,9,3,9,9,9,8,7,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,2,2,1,2,7,1,2,1,0,2,2,9,4,8,0,0,0,0,0,0,0, A , i ,2,0,84,99,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ai10,Otoro, OTORO . . ,8,NA,75,0,1940,12,31,0,2,0,2,6,1,8,5,5,9,1,8,2,6,2,9,4,3,1,9,9,9,8,7,15,9,4,5,6,6,0,3,2,0,0,0,1,2,1,7,2,7,1,9,9,0,6,9,0,5,1,9,2,4,9,9,0,9,9,0,9,9,9,9,9,2,9,1,9,2,2,9,9,7,1,7,1,6,2,2,2,4,8,0,0,0,0,0,1,0, A , i ,10,0,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ai41,Tira, TIRA. . . ,8,NA,75,0,1930,11,30,0,1,0,3,6,1,2,5,5,3,1,8,2,6,2,9,4,3,1,9,9,9,7,8,15,9,2,5,6,6,0,3,2,0,0,0,1,2,1,7,2,7,1,9,9,0,6,9,0,0,1,0,2,4,9,9,0,9,9,0,0,9,0,9,9,1,9,1,9,3,1,0,0,7,1,7,1,0,2,2,9,4,8,0,0,0,0,0,1,0, A , i ,41,0,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ai42,Tullishi, TULLISHI. ,8,NA,75,0,1940,12,29,0,1,0,3,6,1,8,2,2,9,1,8,9,11,3,9,3,9,4,3,9,9,8,7,15,9,4,3,6,6,0,3,2,0,0,0,1,0,1,7,2,6,2,9,9,0,6,9,0,0,1,0,2,3,9,9,0,9,9,0,0,9,0,9,9,1,9,1,9,3,1,1,2,0,0,6,4,0,2,2,9,4,8,0,0,0,0,0,1,0, A , i ,42,0,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag14,Baga, BAGA. . . ,NA,NA,NA,0,1950,10,-14,1,1,2,1,5,5,8,7,6,9,1,8,9,11,2,9,3,9,1,9,9,9,0,0,0,0,0,3,6,7,0,4,2,0,0,0,10,0,1,7,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,1,1,0,0,0,0,0,0,0,2,2,9,4,8,5,2,0,0,8,0,0, A , g ,14,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag15,Balante, BALANTE . ,NA,NA,NA,0,1930,12,-16,0,1,1,2,6,1,8,8,6,9,1,8,9,11,0,0,3,9,1,9,9,9,8,7,15,9,0,3,6,7,0,3,1,0,0,0,7,0,1,7,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,9,3,2,0,0,6,4,6,4,0,2,2,7,4,8,2,2,2,4,8,0,0, A , g ,15,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag16,Banyune, BANYUN. . ,NA,NA,NA,0,1930,12,-16,0,0,2,1,7,2,3,7,6,9,1,8,9,11,0,0,3,9,1,9,9,9,13,2,15,9,0,3,6,5,0,3,1,0,0,0,6,2,1,2,1,6,1,0,0,0,0,0,0,1,1,6,6,2,0,0,0,0,0,0,9,9,9,9,9,1,9,1,9,1,1,1,1,7,1,7,1,6,2,2,7,4,8,0,0,0,0,0,1,0, A , g ,16,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag21,Bassari, BASSARI . ,NA,NA,NA,0,1910,12,-13,1,1,0,2,6,1,8,2,2,9,1,8,3,1,3,9,1,9,4,3,9,9,0,0,0,0,0,3,6,7,0,2,2,2,0,6,5,2,1,7,1,6,3,1,0,0,6,0,1,6,1,1,1,3,3,0,0,9,0,9,9,9,9,9,9,1,9,1,9,1,1,2,4,3,4,3,4,6,2,2,1,4,8,0,0,0,0,0,1,0, A , g ,21,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag17,Biafada, BIAFADA . ,NA,NA,NA,0,1940,12,-15,1,0,2,1,6,2,3,4,0,9,1,8,9,11,0,0,3,9,1,9,9,9,0,0,0,0,0,3,6,7,0,3,1,0,0,0,10,0,1,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,3,2,0,0,0,0,0,0,6,2,2,7,4,8,0,0,0,0,0,0,0, A , g ,17,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag18,Bijogo, BIJOGO. . ,NA,NA,NA,0,1930,11,-16,1,0,2,2,5,6,8,2,2,9,3,5,9,11,0,0,1,9,4,9,9,9,8,7,15,9,0,3,6,7,0,3,2,0,0,0,1,0,1,7,1,6,3,0,0,0,0,0,0,1,1,3,0,2,0,0,0,0,0,0,9,9,9,0,9,1,9,1,9,3,2,2,4,3,4,3,4,6,2,2,2,4,8,0,0,0,0,0,1,0, A , g ,18,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ab10,Pondo, PONDO . . ,1,NA,4,0,1936,-31,30,0,0,0,5,5,1,8,7,5,9,1,8,9,11,4,9,4,9,1,9,9,9,8,7,15,9,5,5,6,5,0,3,3,1,0,5,1,0,2,7,2,8,1,1,9,1,6,0,2,6,1,2,2,5,3,9,9,9,0,9,9,9,9,9,9,2,9,1,9,1,1,1,1,7,4,7,4,6,2,2,0,3,8,2,2,2,4,8,1,0, A , b ,10,0,0,0,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag8,Coniagui, CONIAGUI. ,NA,NA,NA,0,1910,13,-13,2,1,0,1,6,2,3,2,2,4,3,1,1,10,3,9,1,9,4,3,9,9,13,2,15,9,0,3,6,7,2,3,2,2,0,5,5,5,1,7,1,6,3,1,3,0,6,9,0,6,1,9,4,3,3,9,0,9,9,0,9,9,9,1,9,1,9,2,9,1,1,2,4,3,4,3,4,6,2,2,7,4,8,0,0,0,0,0,1,4, A , g ,8,25,84,99,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ag19,Diola, DIOLA . . ,NA,NA,NA,0,1930,12,-17,1,0,3,2,4,1,2,8,6,9,1,8,9,11,0,0,3,9,1,9,9,9,8,7,15,9,0,3,6,7,0,3,2,0,0,0,6,0,1,7,2,6,1,0,0,0,0,0,0,0,1,3,2,5,0,0,0,0,0,0,0,9,9,9,9,1,9,1,9,1,1,1,2,6,4,6,4,6,3,2,2,9,8,0,0,0,0,0,1,0, A , g ,19,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
